game_date,team_id,opp_id,team_rush_avg,team_pass_avg,opp_rush_avg,opp_pass_avg,team_rush_weak,team_pass_weak,opp_rush_weak,opp_pass_weak,weather,result
2009-10-17,574,196,119.4,266.2,123.3,216.0,217.3,236.6,127.0,224.3,1.0,0
2009-10-27,404,196,172.9,182.2,130.6,215.9,162.5,213.2,119.3,236.9,3.6,0
2009-11-05,742,196,199.1,161.9,152.3,214.2,138.6,180.3,114.4,256.6,0.0,1
2009-11-15,719,196,186.4,242.4,139.4,206.5,142.1,237.6,133.2,239.0,10.9,0
2009-11-21,9,196,226.2,191.8,147.5,221.8,141.2,295.0,116.7,243.1,0.5,0
2009-11-28,664,196,168.9,228.6,144.9,217.2,126.1,281.6,133.4,247.4,0.0,0
2009-12-05,288,196,147.8,450.5,155.9,226.6,227.8,236.7,131.9,240.5,20.3,0
2010-01-02,31,196,141.9,278.5,165.0,233.6,161.1,252.3,120.1,264.7,0.0,1
2010-09-05,719,196,138.3,262.3,171.9,225.2,159.7,257.7,121.2,258.3,0.0,0
2010-09-11,404,196,159.6,219.8,171.7,250.4,183.5,305.7,121.3,285.5,0.0,0
2010-09-18,742,196,198.9,203.5,170.2,258.7,119.2,174.5,128.8,290.1,0.0,1
2010-10-02,457,196,137.0,207.0,163.9,255.2,121.0,189.5,145.9,283.7,0.0,1
2010-10-09,664,196,175.2,238.0,142.6,261.3,137.0,267.6,162.7,270.5,0.0,0
2010-10-16,490,196,123.6,295.0,135.3,275.1,183.8,209.3,154.9,280.5,0.0,0
2010-10-23,388,196,117.4,220.3,123.4,285.2,145.0,240.4,166.4,289.1,0.0,0
2010-10-30,128,196,169.0,189.0,135.3,286.3,84.8,235.7,148.5,287.8,0.0,1
2010-11-06,726,196,274.1,102.2,129.2,290.4,158.3,192.9,159.1,277.2,0.0,1
2010-11-11,9,196,170.8,249.9,129.3,305.5,159.3,246.1,208.2,232.0,0.0,0
2010-11-20,574,196,130.6,205.0,124.3,321.0,157.0,319.4,212.9,253.6,0.0,1
2010-11-26,663,196,151.1,275.4,123.4,313.5,130.4,231.8,235.9,236.6,0.0,1
2010-12-29,392,196,104.4,245.0,122.5,318.5,116.6,253.0,238.6,238.5,0.0,1
2011-09-03,648,196,153.9,245.2,114.7,324.5,110.6,242.6,243.4,236.7,0.0,1
2011-09-10,742,196,208.5,210.4,117.8,322.2,172.4,211.1,239.1,231.7,0.0,1
2011-09-24,9,196,127.0,245.3,112.6,304.4,185.5,238.0,246.9,217.1,20.1,0
2011-10-01,457,196,136.4,268.0,118.8,302.9,130.5,237.7,243.2,213.2,17.3,1
2011-10-08,288,196,156.5,386.4,106.7,318.5,219.2,249.6,256.4,212.8,2.0,1
2011-10-15,404,196,94.3,191.8,97.7,313.8,188.6,316.1,250.9,232.6,0.0,0
2011-10-22,726,196,324.7,118.9,98.0,309.2,197.3,245.4,205.4,242.8,0.0,0
2011-10-29,718,196,130.5,244.6,97.8,310.0,179.6,203.2,221.0,214.6,0.5,0
2011-11-05,664,196,214.1,277.9,95.7,312.8,139.6,243.4,193.4,204.9,17.0,1
2011-11-12,704,196,157.0,202.4,91.6,312.3,193.4,281.7,194.1,188.0,0.0,1
2011-11-19,128,196,147.8,232.0,100.5,294.5,109.3,201.0,188.6,188.7,0.0,0
2011-11-26,388,196,131.6,209.1,110.0,288.8,170.5,262.0,178.1,195.4,0.0,1
2012-09-08,648,196,174.4,173.2,124.7,304.6,105.4,134.9,164.0,220.4,9.7,1
2012-09-15,664,196,207.5,238.7,113.2,301.8,155.8,239.4,165.4,231.8,0.0,0
2012-09-22,457,196,121.8,273.7,112.4,277.2,125.7,253.9,151.9,232.1,0.0,1
2012-09-29,704,196,147.6,219.8,121.2,263.3,201.4,237.5,143.3,228.5,5.1,0
2012-10-04,128,196,153.6,238.7,127.8,252.4,143.1,229.7,151.9,225.9,1.0,1
2012-10-13,404,196,91.2,171.1,121.0,245.0,188.2,285.4,140.2,239.2,0.0,0
2012-10-20,9,196,112.9,273.0,114.6,242.2,209.0,267.2,138.3,242.6,0.0,0
2012-10-27,726,196,267.0,87.0,125.3,249.9,163.7,230.5,132.8,258.3,0.0,1
2012-11-03,288,196,154.7,362.6,128.1,256.0,177.8,271.6,160.2,244.6,0.0,0
2012-11-17,718,196,47.9,272.0,133.8,266.2,230.7,253.1,151.8,258.9,0.0,0
2012-11-23,388,196,165.0,353.2,138.5,259.2,221.6,241.2,142.3,254.1,0.0,0
2012-12-22,671,196,191.6,270.6,143.1,269.8,165.2,272.3,150.6,256.3,0.0,1
2008-08-30,703,229,,,,,,,,,0.0,1
2008-09-06,9,229,245.0,169.0,60.0,255.0,242.0,361.0,232.0,271.0,3.6,0
2008-09-13,416,229,162.5,250.5,128.0,306.5,167.5,239.5,194.0,298.5,69.3,1
2008-09-20,428,229,146.5,265.5,113.0,252.0,100.0,293.5,225.66666666666666,228.33333333333334,0.0,1
2008-09-30,419,229,77.75,276.75,110.0,232.75,148.5,223.25,221.25,230.0,0.0,1
2008-10-07,716,229,144.33333333333334,208.66666666666666,119.4,227.8,211.66666666666666,197.66666666666666,188.0,237.6,0.0,1
2008-10-18,772,229,117.6,122.8,112.0,237.0,230.6,181.6,195.66666666666666,219.0,0.0,0
2008-10-25,498,229,146.4,214.8,129.28571428571428,228.0,285.4,214.2,202.71428571428572,198.71428571428572,0.0,0
2008-11-08,497,229,129.44444444444446,250.11111111111111,132.0,232.875,203.55555555555554,288.6666666666667,196.75,200.875,0.0,0
2008-11-15,671,229,294.125,197.0,147.22222222222223,234.88888888888889,172.625,221.625,187.77777777777777,194.0,0.0,0
2008-11-22,30,229,186.25,182.625,154.6,242.1,137.875,226.75,191.8,195.0,0.0,1
2008-11-29,231,229,98.77777777777777,184.55555555555554,154.9,236.2,174.77777777777777,197.0,189.1,195.8,0.0,0
2008-12-26,129,229,140.5,304.7,148.8,239.3,133.9,293.8,184.8,203.2,0.0,0
2009-09-05,463,229,166.2,286.9,152.1,255.6,128.8,222.5,168.7,219.7,0.0,1
2009-09-19,648,229,85.5,225.2,155.9,261.7,133.9,182.0,174.0,219.3,0.0,1
2009-09-26,498,229,162.1,180.3,149.8,262.0,213.3,242.1,197.2,215.4,0.0,1
2009-10-03,811,229,168.9,148.1,156.5,268.4,154.6,204.9,189.5,223.5,0.0,1
2009-10-17,497,229,153.2,208.7,144.5,277.1,201.8,230.0,184.8,238.1,0.0,0
2009-10-24,671,229,173.4,176.6,151.6,281.2,167.7,222.8,196.3,241.1,0.0,0
2009-10-31,419,229,146.1,270.6,149.9,293.3,150.8,208.0,202.2,248.1,0.0,1
2009-11-07,9,229,217.8,158.3,138.8,300.3,132.1,283.1,204.4,236.7,0.0,1
2009-11-14,30,229,135.5,208.8,145.5,311.7,116.3,260.1,216.9,238.0,0.0,0
2009-11-28,772,229,169.9,148.4,147.8,297.0,265.5,246.7,223.3,214.8,0.0,0
2009-12-05,231,229,105.5,214.1,152.5,293.0,235.9,264.4,230.6,206.2,1.3,0
2010-09-02,9,229,229.6,202.2,157.8,291.4,143.4,309.0,224.4,207.7,0.0,0
2010-09-11,416,229,163.5,240.5,157.4,296.0,111.1,272.0,230.2,192.7,0.0,1
2010-09-25,497,229,189.0,224.4,147.7,286.9,213.7,173.4,237.6,186.2,33.0,1
2010-10-02,651,229,169.2,160.8,144.8,288.1,154.1,207.3,243.9,178.5,0.0,1
2010-10-23,30,229,133.8,245.4,129.8,270.9,194.8,232.0,232.2,169.4,0.0,1
2010-10-30,231,229,148.5,194.0,113.8,256.4,204.1,214.1,232.8,171.9,0.0,0
2010-11-06,772,229,149.9,161.0,121.2,236.1,186.7,201.8,222.8,183.9,0.5,0
2010-11-13,671,229,95.6,264.5,116.7,219.1,173.4,262.6,209.6,161.7,0.0,0
2010-11-20,703,229,143.0,230.2,115.6,213.2,141.3,160.1,209.2,170.3,0.0,1
2010-11-27,419,229,166.1,182.7,110.0,207.6,206.1,195.7,215.2,179.9,0.3,1
2010-12-04,716,229,158.3,298.6,97.0,205.7,180.5,243.2,224.6,171.1,0.0,1
2011-09-03,235,229,155.1,187.5,94.7,210.2,133.8,183.6,206.0,195.6,0.0,1
2011-09-10,416,229,128.1,241.4,94.0,195.3,151.2,222.0,204.2,208.5,0.3,1
2011-09-24,37,229,261.2,206.5,87.8,170.6,166.9,276.7,197.3,218.5,0.0,1
2011-10-01,671,229,110.8,259.2,91.4,176.9,176.4,249.5,195.7,220.8,0.0,1
2011-10-08,497,229,189.9,178.9,92.7,176.1,196.3,267.1,190.6,230.3,0.0,1
2011-10-15,772,229,181.4,140.5,91.2,175.2,176.6,206.5,188.7,220.1,0.0,1
2011-10-22,419,229,187.6,206.7,85.3,170.8,212.6,211.6,189.3,221.6,0.0,1
2011-11-05,30,229,145.8,265.7,84.7,166.0,153.4,205.2,190.8,225.4,0.0,1
2011-11-12,231,229,153.1,213.8,87.4,159.7,149.8,219.6,181.9,224.8,0.0,1
2011-11-19,716,229,119.5,284.5,90.8,160.2,185.1,256.4,174.5,222.5,0.0,1
2011-11-26,9,229,131.0,248.4,97.3,145.7,191.8,299.7,162.7,229.7,0.0,0
2011-12-03,498,229,137.4,245.3,117.1,153.1,112.2,251.7,160.6,221.6,0.0,1
2012-09-08,419,229,147.2,230.7,122.1,158.4,243.5,197.2,164.6,216.3,1.8,1
2012-09-15,257,229,162.7,250.8,120.9,164.5,126.2,183.3,181.7,216.3,0.0,1
2012-09-22,8,229,194.3,220.3,123.9,160.9,64.4,110.7,201.5,221.9,0.0,1
2012-09-29,497,229,160.0,192.0,114.6,147.8,171.6,222.3,214.2,235.8,0.0,1
2012-10-13,498,229,189.8,283.7,127.9,152.4,111.0,232.8,199.7,252.4,0.0,1
2012-10-20,646,229,125.4,193.8,120.4,165.0,160.6,231.2,200.5,237.9,0.0,1
2012-10-27,716,229,131.2,313.2,124.3,180.6,181.7,227.5,201.3,230.1,7.6,0
2012-11-03,726,229,290.2,78.5,130.9,186.1,165.4,212.7,195.8,238.3,0.0,1
2012-11-10,772,229,200.9,201.2,129.4,190.9,105.8,235.9,216.5,213.4,0.0,0
2012-11-16,231,229,153.4,237.1,115.6,198.5,171.5,251.6,209.2,211.3,0.0,1
2012-12-01,671,229,185.0,270.4,107.2,230.9,155.3,287.2,203.2,218.4,5.1,1
2008-08-30,434,301,,,,,,,,,0.0,1
2008-09-13,671,301,,,81.0,451.0,,,226.0,323.0,7.4,0
2008-09-27,539,301,254.33333333333334,265.6666666666667,138.0,299.0,52.333333333333336,160.66666666666666,156.5,261.5,14.0,1
2008-10-04,418,301,131.33333333333334,122.0,155.0,260.3333333333333,80.33333333333333,245.33333333333334,185.66666666666666,234.66666666666666,0.0,0
2008-10-11,428,301,128.2,245.4,165.75,272.75,125.8,228.2,156.5,238.5,0.0,1
2008-10-18,306,301,177.6,206.2,150.2,310.6,164.0,237.6,148.6,230.0,1.8,0
2008-10-25,796,301,195.42857142857142,191.85714285714286,174.5,304.0,140.71428571428572,189.0,147.33333333333334,220.33333333333334,6.1,1
2008-11-01,312,301,189.28571428571428,186.85714285714286,162.28571428571428,292.14285714285717,102.71428571428571,207.57142857142858,149.57142857142858,213.71428571428572,0.0,0
2008-11-08,774,301,113.57142857142857,311.14285714285717,149.625,289.625,143.0,266.2857142857143,148.375,210.875,2.0,1
2008-11-15,518,301,170.22222222222223,144.44444444444446,145.77777777777777,293.8888888888889,118.77777777777777,173.22222222222223,139.55555555555554,220.88888888888889,10.2,1
2008-11-22,509,301,153.1,209.8,152.6,288.6,133.5,219.4,156.2,203.7,0.0,1
2009-09-05,434,301,141.1,300.8,156.8,264.7,139.3,289.5,144.5,194.4,0.0,1
2009-09-26,518,301,188.4,170.7,148.3,271.5,110.8,200.4,147.7,206.9,17.5,1
2009-10-03,539,301,157.4,242.1,137.6,262.0,92.6,187.6,147.0,197.0,0.3,1
2009-10-10,416,301,100.1,242.7,130.8,257.3,137.8,228.6,173.9,189.5,11.4,1
2009-10-17,306,301,138.6,177.7,135.2,225.1,191.0,277.7,182.0,187.8,1.5,1
2009-10-24,559,301,127.3,268.4,124.1,223.8,160.5,181.3,182.8,203.9,0.3,1
2009-10-31,418,301,184.4,158.8,133.2,215.9,141.7,219.6,188.5,203.1,14.0,0
2009-11-07,428,301,103.5,216.2,164.8,201.0,167.5,241.8,186.0,210.4,0.0,0
2009-11-14,509,301,109.7,256.4,165.4,192.0,123.2,231.2,184.1,202.4,0.0,1
2009-11-27,140,301,150.7,303.1,165.4,184.1,154.4,204.6,167.5,228.0,2.5,1
2009-12-05,96,301,231.9,209.5,170.0,193.6,230.5,200.3,159.9,244.9,0.0,1
2010-09-04,434,301,118.0,288.5,192.1,193.8,126.6,254.3,173.0,230.7,0.0,1
2010-09-18,503,301,197.2,136.0,203.9,193.1,118.8,205.7,159.1,250.6,0.0,0
2010-10-02,518,301,242.1,210.5,222.9,173.8,88.7,153.0,141.6,255.8,0.0,1
2010-10-09,539,301,146.8,220.9,221.6,173.0,117.6,192.8,143.1,245.6,0.0,0
2010-10-16,416,301,191.0,247.2,231.6,162.7,119.9,289.5,134.7,229.3,0.0,1
2010-10-23,306,301,99.3,299.7,226.0,162.6,172.1,246.2,122.0,232.8,0.0,0
2010-10-30,559,301,160.6,184.0,204.9,162.6,170.1,208.2,121.5,234.3,0.0,0
2010-11-06,418,301,212.7,235.7,211.5,159.2,184.0,251.8,131.8,217.4,0.0,1
2010-11-13,428,301,122.4,237.6,221.9,167.6,213.8,193.7,143.5,228.8,0.0,1
2010-11-20,509,301,140.2,291.4,225.1,157.8,149.4,256.0,153.8,211.4,0.0,0
2010-12-03,96,301,162.8,206.3,243.9,140.1,161.4,219.2,147.1,206.6,0.0,1
2010-12-29,51,301,205.6,275.3,255.7,140.1,168.1,293.4,143.5,208.9,0.0,0
2011-09-03,30,301,178.4,229.1,252.8,157.3,192.3,230.7,139.6,217.5,0.0,0
2011-09-17,28,301,132.7,290.9,261.1,171.2,131.9,263.8,125.3,238.8,0.0,0
2011-09-24,774,301,133.3,271.5,246.2,169.2,164.7,223.4,129.4,247.4,1.3,0
2011-10-01,509,301,160.7,205.9,263.4,171.8,230.7,224.1,123.6,257.9,0.0,0
2011-10-08,306,301,98.4,251.1,255.0,198.6,186.4,231.8,129.5,246.0,0.0,0
2011-10-15,518,301,198.3,165.3,267.1,199.2,126.4,194.8,123.9,262.7,0.0,1
2011-10-22,559,301,153.8,169.8,246.9,191.5,155.4,227.7,119.4,222.5,0.0,1
2011-10-29,539,301,151.5,238.4,240.2,195.1,122.1,184.6,118.6,217.8,4.8,1
2011-11-12,418,301,219.5,201.7,207.5,200.5,144.7,200.9,111.5,214.1,0.0,1
2011-11-19,796,301,247.0,230.3,180.8,210.1,131.9,163.3,128.8,197.6,0.0,1
2011-11-26,428,301,151.8,159.5,166.6,201.1,205.5,232.5,138.1,175.3,0.0,1
2011-12-31,110,301,184.8,193.2,154.6,181.8,185.5,239.5,155.9,154.8,9.9,0
2012-09-01,774,301,118.7,366.1,158.9,183.1,244.5,242.2,149.0,149.3,4.1,0
2012-09-08,28,301,125.7,317.3,140.8,179.7,158.1,294.0,144.9,145.2,0.0,1
2012-09-22,366,301,155.3,262.2,155.7,150.7,128.1,270.5,147.2,161.0,16.5,1
2012-09-29,539,301,150.8,186.1,136.8,150.2,159.4,218.7,149.4,167.5,0.0,1
2012-10-06,796,301,194.2,190.9,132.6,162.5,157.1,194.0,145.5,186.9,0.0,1
2012-10-13,418,301,217.5,181.0,129.8,155.8,140.3,177.1,150.3,194.5,0.0,1
2012-10-27,306,301,175.2,247.4,121.1,149.3,256.1,220.7,174.4,202.1,0.0,1
2012-11-03,518,301,241.4,181.7,135.6,149.2,116.2,263.3,163.6,205.3,0.0,1
2012-11-10,428,301,174.9,183.4,128.9,143.6,175.3,164.4,174.9,220.0,0.0,1
2012-11-17,559,301,191.2,214.7,130.8,153.3,193.7,239.9,173.2,219.3,0.0,1
2012-11-24,509,301,219.5,175.9,130.2,154.5,134.1,284.6,190.2,218.3,0.0,1
2008-08-30,147,8,,,,,,,,,0.0,0
2008-09-06,718,8,,,239.0,180.0,,,0.0,188.0,0.8,0
2008-09-13,772,8,71.0,219.0,169.5,126.5,299.0,153.0,43.0,210.0,0.0,0
2008-09-20,31,8,185.0,323.0,206.66666666666666,176.33333333333334,76.0,270.0,42.666666666666664,178.66666666666666,0.0,0
2008-09-27,257,8,182.0,240.0,237.0,150.75,27.0,243.0,55.0,188.25,0.0,0
2008-10-04,334,8,128.33333333333334,194.33333333333334,216.4,161.6,79.0,173.0,54.0,205.4,0.0,0
2008-10-18,433,8,156.8,217.4,227.66666666666666,152.33333333333334,122.6,249.8,51.166666666666664,211.33333333333334,17.0,0
2008-10-25,694,8,125.0,171.42857142857142,210.71428571428572,161.85714285714286,97.57142857142857,171.28571428571428,66.42857142857143,209.85714285714286,1.0,0
2008-11-01,30,8,196.0,207.5,206.625,165.125,138.83333333333334,217.16666666666666,62.625,200.75,0.0,0
2008-11-08,365,8,177.0,219.71428571428572,206.44444444444446,163.66666666666666,115.57142857142857,191.14285714285714,65.77777777777777,185.88888888888889,0.0,0
2008-11-15,430,8,103.375,183.5,199.7,168.8,157.625,158.0,79.3,185.4,22.4,0
2008-11-29,37,8,131.7,171.0,195.6,167.4,141.6,168.3,82.8,179.8,18.3,0
2008-12-06,235,8,221.9,208.6,209.2,177.9,107.7,168.0,79.9,167.9,0.0,1
2009-01-02,732,8,166.1,232.9,194.7,169.0,115.4,185.2,90.2,177.9,0.0,1
2009-09-05,742,8,179.5,141.1,165.0,179.3,90.9,171.3,83.2,189.8,0.0,0
2009-09-12,231,8,108.0,228.0,179.4,181.8,164.1,204.4,84.8,171.5,9.9,0
2009-09-19,497,8,147.2,247.1,178.5,195.3,206.6,235.2,81.2,168.7,76.7,0
2009-09-26,31,8,109.3,266.5,196.3,199.7,167.8,237.9,71.5,161.2,0.0,0
2009-10-03,334,8,138.9,162.1,191.9,210.0,174.1,201.9,74.2,166.6,0.0,0
2009-10-10,433,8,194.9,208.1,191.8,209.6,81.3,193.2,78.4,176.7,12.7,0
2009-10-17,648,8,114.0,211.8,197.9,203.5,143.0,169.7,64.5,172.6,0.0,0
2009-10-24,694,8,167.9,166.7,206.6,196.1,105.7,150.9,67.4,180.8,2.0,0
2009-11-07,365,8,151.3,177.5,196.6,190.3,124.0,185.9,69.3,196.0,0.0,0
2009-11-14,430,8,193.0,162.4,202.2,199.2,165.5,228.2,64.4,190.2,0.0,0
2009-11-27,37,8,214.5,206.8,224.3,200.7,179.9,190.5,73.7,166.5,0.0,0
2009-12-05,235,8,218.7,194.9,203.8,199.5,93.9,143.6,82.2,175.5,2.3,0
2010-01-07,703,8,146.4,271.5,202.3,199.3,65.5,165.1,90.9,178.9,0.0,0
2010-09-04,630,8,68.4,220.4,194.3,178.8,261.9,179.2,92.9,185.8,0.0,0
2010-09-11,539,8,173.6,219.6,207.0,183.1,102.8,196.0,95.5,175.3,0.0,0
2010-09-18,193,8,63.2,324.8,204.6,191.2,163.8,247.3,94.9,174.1,0.0,0
2010-09-25,31,8,121.4,303.1,216.1,206.9,156.5,228.8,103.3,175.7,0.0,0
2010-10-02,235,8,183.9,249.2,210.5,217.1,101.7,183.5,103.3,190.0,0.0,0
2010-10-09,648,8,125.6,243.2,213.9,215.4,156.4,194.8,103.6,183.7,0.0,1
2010-10-16,433,8,222.3,205.3,198.3,219.3,133.8,210.1,106.5,188.0,0.0,0
2010-10-23,694,8,104.9,231.7,183.1,222.0,199.4,208.8,108.3,189.1,0.0,0
2010-11-06,365,8,148.8,163.8,197.0,232.8,142.1,175.4,109.1,186.6,0.0,1
2010-11-13,430,8,243.4,128.9,181.2,231.2,109.2,239.3,122.8,182.7,0.0,0
2010-11-26,37,8,310.5,184.5,178.0,253.1,113.8,245.3,129.6,178.2,8.1,1
2011-01-01,416,8,154.8,233.7,158.8,257.4,128.1,220.5,131.8,191.2,17.5,0
2011-09-03,331,8,115.5,212.3,168.4,261.6,134.4,186.1,115.5,197.5,0.0,0
2011-09-10,539,8,144.1,237.1,155.2,260.4,187.2,176.8,101.7,191.8,2.3,0
2011-09-17,497,8,200.8,163.6,151.9,257.3,186.0,253.1,106.0,170.5,0.0,0
2011-09-24,31,8,183.9,324.4,169.7,270.9,167.8,214.6,105.8,160.4,0.0,0
2011-10-01,235,8,209.8,187.3,185.8,259.4,112.6,169.8,95.0,161.2,0.0,0
2011-10-08,736,8,124.4,134.0,199.1,251.5,177.3,239.7,82.8,170.9,0.0,0
2011-10-15,433,8,165.3,189.7,193.2,245.5,192.6,238.4,71.2,170.2,0.0,0
2011-10-22,694,8,93.9,305.3,222.5,245.8,146.7,200.3,51.5,160.7,0.0,0
2011-11-05,365,8,200.5,185.0,219.7,247.5,118.0,202.1,45.8,152.0,0.0,1
2011-11-12,430,8,185.6,220.6,222.4,229.7,137.1,202.3,49.5,139.5,0.0,0
2011-11-26,37,8,178.7,161.2,217.1,218.9,198.6,215.9,54.3,129.5,0.0,0
2012-01-09,365,8,232.9,154.6,220.3,207.4,98.1,168.6,61.3,125.8,18.0,0
2012-09-01,418,8,222.6,184.6,215.7,214.5,122.9,194.9,54.5,116.7,0.8,0
2012-09-08,772,8,192.8,167.4,204.1,210.5,132.7,254.3,53.7,126.6,0.3,0
2012-09-15,31,8,136.7,294.1,194.7,213.0,186.2,209.6,56.6,123.5,0.0,0
2012-09-22,229,8,123.9,160.9,194.3,220.3,201.5,221.9,64.4,110.7,0.0,0
2012-09-29,433,8,178.3,161.0,204.8,218.4,219.2,200.1,67.7,99.2,0.0,0
2012-10-13,434,8,184.2,214.8,177.8,213.8,121.9,243.1,72.9,101.7,0.0,0
2012-10-20,694,8,140.9,250.4,199.3,201.5,188.2,200.3,64.0,108.0,0.0,0
2012-10-27,430,8,155.0,204.2,213.0,212.2,147.4,199.9,57.1,119.2,0.0,0
2012-11-03,365,8,205.3,147.2,208.8,219.4,86.2,174.4,60.6,128.2,0.0,0
2012-11-10,697,8,209.5,302.9,203.9,217.5,125.5,207.6,66.7,151.6,0.0,1
2012-11-24,37,8,141.1,163.7,201.1,225.0,209.8,227.3,79.7,171.6,0.0,0
2012-12-01,257,8,195.3,267.1,204.9,226.7,151.0,192.9,82.0,158.7,0.0,0
2013-01-07,513,8,209.2,219.9,229.6,220.4,93.5,227.0,88.7,169.0,0.0,0
2008-08-30,9,719,,,,,,,,,0.0,0
2008-09-06,497,719,105.0,100.0,242.0,361.0,167.0,306.0,245.0,169.0,0.0,0
2008-09-20,473,719,170.33333333333334,132.66666666666666,189.5,390.5,110.0,195.0,224.0,208.0,0.0,0
2008-10-04,574,719,129.0,300.8,172.0,416.6666666666667,169.6,273.6,191.33333333333334,202.0,8.6,0
2008-10-11,663,719,22.25,277.0,225.5,360.25,203.5,281.0,169.25,239.0,0.0,0
2008-10-18,704,719,175.0,235.5,247.2,344.4,171.25,218.0,167.0,254.8,0.0,0
2008-10-26,128,719,121.4,129.2,260.0,365.3333333333333,120.8,261.2,144.5,263.3333333333333,0.0,0
2008-11-01,31,719,137.28571428571428,220.57142857142858,248.71428571428572,350.85714285714283,171.42857142857142,203.28571428571428,132.85714285714286,243.42857142857142,0.0,1
2008-11-15,288,719,158.14285714285714,386.42857142857144,242.125,350.0,162.0,244.0,122.625,261.125,0.0,1
2008-11-22,718,719,134.75,154.25,236.55555555555554,345.44444444444446,198.75,215.5,129.0,283.3333333333333,0.0,0
2008-11-29,388,719,137.44444444444446,167.33333333333334,261.9,321.3,173.33333333333334,243.77777777777777,123.4,270.9,0.0,0
2008-12-06,196,719,141.8,212.9,258.6,316.5,139.8,188.7,124.9,271.7,0.0,1
2009-01-06,47,719,199.0,251.9,265.3,294.0,153.7,194.4,120.7,259.2,0.0,0
2009-09-12,473,719,204.2,141.1,296.4,266.4,123.1,265.8,115.9,254.7,0.0,0
2009-09-19,522,719,200.8,323.3,272.9,281.1,118.8,305.5,111.1,231.3,2.5,1
2009-10-03,574,719,144.2,308.7,251.1,268.3,182.7,282.8,115.1,233.1,3.6,0
2009-10-14,66,719,178.5,285.3,232.5,246.4,97.4,180.8,116.6,216.9,1.0,1
2009-10-21,704,719,122.1,263.7,223.2,240.7,203.0,271.0,129.7,223.2,0.0,1
2009-10-31,663,719,89.9,282.7,224.0,228.7,199.5,238.4,142.3,211.8,0.0,1
2009-11-07,288,719,175.2,439.2,215.4,219.4,199.5,282.8,132.1,201.1,0.0,1
2009-11-15,196,719,139.4,206.5,186.4,242.4,133.2,239.0,142.1,237.6,10.9,1
2009-11-21,664,719,167.1,222.2,169.4,234.7,107.2,267.3,140.3,247.4,0.0,1
2009-11-27,404,719,151.3,216.8,168.3,254.8,186.4,286.4,140.5,262.8,0.0,0
2010-09-05,196,719,171.9,225.2,138.3,262.3,121.2,258.3,159.7,257.7,0.0,1
2010-09-11,71,719,95.4,278.6,141.2,268.4,204.0,212.7,169.7,284.4,0.8,0
2010-09-18,521,719,195.4,178.7,148.8,288.7,90.7,235.4,154.0,277.0,0.0,1
2010-10-02,404,719,154.8,207.7,154.9,286.5,155.1,308.3,164.5,320.0,0.0,0
2010-10-09,663,719,146.4,263.9,170.1,287.2,141.6,250.9,157.8,309.5,0.0,1
2010-10-16,718,719,76.7,195.8,163.2,287.7,202.6,175.0,150.7,320.5,0.0,0
2010-11-06,574,719,128.6,188.4,185.8,286.7,156.2,299.9,151.0,329.7,0.0,0
2010-11-13,288,719,167.7,337.4,183.1,297.2,200.9,210.0,153.1,299.4,6.1,0
2010-11-20,704,719,137.6,228.9,205.4,289.0,189.9,214.9,141.6,301.0,0.0,0
2010-11-26,664,719,192.4,261.8,208.4,281.9,117.6,239.7,147.6,287.4,0.0,0
2010-12-24,277,719,128.2,374.9,217.2,295.7,119.6,225.0,139.8,315.1,0.0,0
2011-09-03,522,719,150.2,357.2,218.1,290.1,138.6,200.6,131.4,324.7,0.0,1
2011-09-10,718,719,123.8,243.3,211.8,281.6,201.2,197.8,151.9,340.2,0.0,0
2011-09-18,521,719,186.8,354.1,208.5,283.3,132.2,274.2,142.8,300.4,0.3,1
2011-09-24,66,719,175.9,338.7,222.9,273.6,132.0,176.6,147.9,329.1,0.0,1
2011-10-01,497,719,190.0,167.0,224.9,264.3,205.6,264.5,150.4,323.7,0.0,0
2011-10-15,9,719,123.4,246.6,201.5,275.1,186.2,285.5,156.5,305.2,0.0,0
2011-10-22,574,719,171.5,187.6,206.2,265.3,192.6,272.3,145.2,312.9,0.0,0
2011-10-29,663,719,128.2,283.2,196.0,281.7,123.5,238.2,142.8,308.8,0.0,0
2011-11-03,128,719,152.9,219.7,191.6,276.6,83.1,190.7,129.0,312.8,0.0,0
2011-11-12,388,719,117.6,200.8,193.5,256.3,136.3,269.9,125.3,298.3,0.0,0
2011-11-19,704,719,158.9,207.2,213.1,252.2,183.2,262.5,134.7,273.2,0.0,0
2011-11-25,288,719,172.9,436.1,220.2,255.1,177.4,219.7,126.4,258.1,0.0,1
2011-12-30,77,719,166.8,243.3,219.7,248.1,135.9,200.1,128.7,287.9,0.0,1
2012-09-01,311,719,185.2,205.4,185.0,259.9,209.9,242.3,121.4,276.0,0.0,1
2012-09-08,718,719,116.8,205.2,185.6,266.1,183.4,232.9,124.9,271.4,0.0,0
2012-09-22,96,719,161.1,286.4,212.2,263.4,182.3,279.4,111.4,262.3,0.0,0
2012-09-29,9,719,134.8,267.9,203.2,252.1,196.9,263.1,116.6,255.6,0.0,0
2012-10-06,388,719,145.4,308.8,211.6,244.0,185.9,287.1,106.4,264.3,0.3,0
2012-10-11,704,719,132.7,221.7,219.8,225.6,202.2,251.5,115.4,286.6,0.0,0
2012-10-20,574,719,169.0,220.5,222.4,225.1,193.6,232.5,103.0,301.6,0.0,0
