p,score
1.8000000000000007,0.6685592618878637
1.8000000000000007,0.663236337828247
1.8000000000000007,0.6650106458481192
1.8000000000000007,0.6639460610361959
1.8000000000000007,0.671930447125621
1.8000000000000007,0.6690915542938254
1.8000000000000007,0.6667849538679915
1.8000000000000007,0.6713981547196594
1.8000000000000007,0.6737047551454932
1.8000000000000007,0.6692689850958127
1.8000000000000007,0.6666075230660042
1.8000000000000007,0.6712207239176721
1.8000000000000007,0.6744144783534421
1.8000000000000007,0.671930447125621
1.8000000000000007,0.6726401703335699
1.8000000000000007,0.6747693399574166
1.8000000000000007,0.6722853087295955
1.8000000000000007,0.6809794180269695
1.8000000000000007,0.6712207239176721
1.8000000000000007,0.6737047551454932
1.8000000000000007,0.6715755855216465
1.8000000000000007,0.6747693399574166
1.8000000000000007,0.6820440028388929
1.8000000000000007,0.67902767920511
1.8000000000000007,0.6756564939673527
1.8000000000000007,0.6751242015613911
1.8000000000000007,0.6726401703335699
1.8000000000000007,0.6765436479772888
1.8000000000000007,0.6754790631653655
1.8000000000000007,0.6781405251951739
1.8000000000000007,0.6729950319375444
1.8000000000000007,0.6770759403832506
1.8000000000000007,0.6690915542938254
1.8000000000000007,0.6760113555713272
1.8000000000000007,0.6774308019872249
1.8000000000000007,0.6669623846699787
1.8000000000000007,0.6765436479772888
1.8000000000000007,0.6747693399574166
1.8000000000000007,0.6738821859474805
1.8000000000000007,0.6809794180269695
1.8000000000000007,0.6744144783534421
1.8000000000000007,0.6721078779276083
1.8000000000000007,0.6690915542938254
1.8000000000000007,0.6701561391057488
1.8000000000000007,0.6662526614620298
1.8000000000000007,0.6777856635911994
1.8000000000000007,0.6731724627395316
1.8000000000000007,0.6721078779276083
1.8000000000000007,0.6756564939673527
1.8000000000000007,0.6756564939673527
1.8000000000000007,0.6706884315117104
1.8000000000000007,0.6729950319375444
1.8000000000000007,0.6763662171753017
1.8000000000000007,0.6781405251951739
1.8000000000000007,0.6799148332150461
1.8000000000000007,0.6737047551454932
1.8000000000000007,0.6635911994322214
1.8000000000000007,0.665542938254081
1.8000000000000007,0.6706884315117104
1.8000000000000007,0.6710432931156849
1.8000000000000007,0.6721078779276083
1.8000000000000007,0.6721078779276083
1.8000000000000007,0.6765436479772888
1.9000000000000008,0.6756564939673527
1.9000000000000008,0.6669623846699787
1.9000000000000008,0.6660752306600426
1.9000000000000008,0.6628814762242725
1.9000000000000008,0.6706884315117104
1.9000000000000008,0.6721078779276083
1.9000000000000008,0.6760113555713272
1.9000000000000008,0.6674946770759403
1.9000000000000008,0.6740596167494677
1.9000000000000008,0.6717530163236338
1.9000000000000008,0.6705110007097232
1.9000000000000008,0.662526614620298
1.9000000000000008,0.6724627395315826
1.9000000000000008,0.669623846699787
1.9000000000000008,0.6799148332150461
1.9000000000000008,0.6653655074520937
1.9000000000000008,0.6754790631653655
1.9000000000000008,0.6728176011355571
1.9000000000000008,0.6710432931156849
1.9000000000000008,0.6699787083037615
1.9000000000000008,0.6788502484031228
1.9000000000000008,0.665542938254081
1.9000000000000008,0.6634137686302342
1.9000000000000008,0.6586231369765791
1.9000000000000008,0.671930447125621
1.9000000000000008,0.6852377572746629
1.9000000000000008,0.6639460610361959
1.9000000000000008,0.6698012775017743
1.9000000000000008,0.6717530163236338
1.9000000000000008,0.665542938254081
1.9000000000000008,0.6717530163236338
1.9000000000000008,0.6724627395315826
1.9000000000000008,0.673527324343506
1.9000000000000008,0.6690915542938254
1.9000000000000008,0.6689141234918382
1.9000000000000008,0.6712207239176721
1.9000000000000008,0.6701561391057488
1.9000000000000008,0.6667849538679915
1.9000000000000008,0.6690915542938254
1.9000000000000008,0.6753016323633783
1.9000000000000008,0.6795599716110717
1.9000000000000008,0.6722853087295955
1.9000000000000008,0.665542938254081
1.9000000000000008,0.6674946770759403
1.9000000000000008,0.6729950319375444
1.9000000000000008,0.6612845990063875
1.9000000000000008,0.6690915542938254
1.9000000000000008,0.6733498935415189
1.9000000000000008,0.664833215046132
1.9000000000000008,0.6717530163236338
1.9000000000000008,0.6692689850958127
1.9000000000000008,0.6717530163236338
1.9000000000000008,0.6770759403832506
1.9000000000000008,0.6687366926898509
1.9000000000000008,0.6738821859474805
1.9000000000000008,0.6607523066004258
1.9000000000000008,0.6701561391057488
1.9000000000000008,0.6738821859474805
1.9000000000000008,0.6698012775017743
1.9000000000000008,0.6671398154719659
1.9000000000000008,0.6650106458481192
1.9000000000000008,0.6660752306600426
1.9000000000000008,0.6705110007097232
1.9000000000000008,0.6737047551454932
1.9000000000000008,0.673527324343506
1.9000000000000008,0.6710432931156849
1.9000000000000008,0.6603974449964514
1.9000000000000008,0.6728176011355571
1.9000000000000008,0.6726401703335699
1.9000000000000008,0.6641234918381831
1.9000000000000008,0.6747693399574166
1.9000000000000008,0.6706884315117104
1.9000000000000008,0.673527324343506
1.9000000000000008,0.6763662171753017
1.9000000000000008,0.6717530163236338
1.9000000000000008,0.669623846699787
1.9000000000000008,0.663236337828247
1.9000000000000008,0.6802696948190206
1.9000000000000008,0.67583392476934
1.9000000000000008,0.6687366926898509
1.9000000000000008,0.6733498935415189
1.9000000000000008,0.6729950319375444
1.9000000000000008,0.6685592618878637
1.9000000000000008,0.6747693399574166
1.9000000000000008,0.6683818310858765
1.9000000000000008,0.6683818310858765
1.9000000000000008,0.6763662171753017
1.9000000000000008,0.6611071682044003
1.9000000000000008,0.669623846699787
1.9000000000000008,0.6793825408090844
1.9000000000000008,0.6724627395315826
1.9000000000000008,0.6611071682044003
1.9000000000000008,0.6680269694819021
1.9000000000000008,0.6692689850958127
1.9000000000000008,0.6713981547196594
1.9000000000000008,0.6687366926898509
1.9000000000000008,0.6701561391057488
1.9000000000000008,0.6772533711852378
1.9000000000000008,0.6721078779276083
1.9000000000000008,0.67902767920511
2.000000000000001,0.6729950319375444
2.000000000000001,0.6722853087295955
2.000000000000001,0.670333569907736
2.000000000000001,0.6673172462739532
2.000000000000001,0.6729950319375444
2.000000000000001,0.6777856635911994
2.000000000000001,0.6644783534421576
2.000000000000001,0.674237047551455
2.000000000000001,0.6705110007097232
2.000000000000001,0.6600425833924769
2.000000000000001,0.6701561391057488
2.000000000000001,0.6724627395315826
2.000000000000001,0.6768985095812633
2.000000000000001,0.6685592618878637
2.000000000000001,0.6666075230660042
2.000000000000001,0.6673172462739532
2.000000000000001,0.6680269694819021
2.000000000000001,0.656139105748758
2.000000000000001,0.6692689850958127
2.000000000000001,0.6692689850958127
2.000000000000001,0.6728176011355571
2.000000000000001,0.6753016323633783
2.000000000000001,0.6761887863733144
2.000000000000001,0.6797374024130589
2.000000000000001,0.6690915542938254
2.000000000000001,0.6676721078779276
2.000000000000001,0.6634137686302342
2.000000000000001,0.6641234918381831
2.000000000000001,0.6772533711852378
2.000000000000001,0.6689141234918382
2.000000000000001,0.6573811213626686
2.000000000000001,0.6692689850958127
2.000000000000001,0.6683818310858765
2.000000000000001,0.6667849538679915
2.000000000000001,0.6603974449964514
2.000000000000001,0.6643009226401704
2.000000000000001,0.6644783534421576
2.000000000000001,0.6564939673527325
2.000000000000001,0.6761887863733144
2.000000000000001,0.6683818310858765
2.000000000000001,0.6728176011355571
2.000000000000001,0.6600425833924769
2.000000000000001,0.6726401703335699
2.000000000000001,0.6689141234918382
2.000000000000001,0.6650106458481192
2.000000000000001,0.6651880766501065
2.000000000000001,0.6706884315117104
2.000000000000001,0.6776082327892122
2.000000000000001,0.6671398154719659
2.000000000000001,0.670333569907736
2.000000000000001,0.663236337828247
2.000000000000001,0.6641234918381831
2.000000000000001,0.6729950319375444
2.000000000000001,0.6641234918381831
2.000000000000001,0.6698012775017743
2.000000000000001,0.6671398154719659
2.000000000000001,0.6729950319375444
2.000000000000001,0.6657203690560681
2.000000000000001,0.670333569907736
2.000000000000001,0.6710432931156849
2.000000000000001,0.6781405251951739
2.000000000000001,0.6664300922640171
2.000000000000001,0.6682044002838893
2.000000000000001,0.6809794180269695
2.000000000000001,0.6765436479772888
2.000000000000001,0.6776082327892122
2.000000000000001,0.6779630943931867
2.000000000000001,0.6630589070262598
2.000000000000001,0.669623846699787
2.000000000000001,0.67583392476934
2.000000000000001,0.6653655074520937
2.000000000000001,0.6722853087295955
2.000000000000001,0.6724627395315826
2.000000000000001,0.67902767920511
2.000000000000001,0.6683818310858765
2.000000000000001,0.6797374024130589
2.000000000000001,0.6793825408090844
2.000000000000001,0.6749467707594038
2.000000000000001,0.6660752306600426
2.000000000000001,0.6683818310858765
2.000000000000001,0.6728176011355571
2.000000000000001,0.6724627395315826
2.000000000000001,0.6666075230660042
2.000000000000001,0.6627040454222853
2.000000000000001,0.6712207239176721
2.000000000000001,0.6717530163236338
2.000000000000001,0.6754790631653655
2.000000000000001,0.6678495386799148
2.000000000000001,0.6628814762242725
2.000000000000001,0.6783179559971612
2.000000000000001,0.6689141234918382
2.000000000000001,0.6749467707594038
2.000000000000001,0.6690915542938254
2.000000000000001,0.6660752306600426
2.000000000000001,0.6747693399574166
2.000000000000001,0.6664300922640171
2.000000000000001,0.6729950319375444
2.000000000000001,0.6673172462739532
2.000000000000001,0.6685592618878637
2.000000000000001,0.6765436479772888
2.100000000000001,0.6800922640170334
2.100000000000001,0.6728176011355571
2.100000000000001,0.6744144783534421
2.100000000000001,0.6740596167494677
2.100000000000001,0.6690915542938254
2.100000000000001,0.6690915542938254
2.100000000000001,0.6745919091554294
2.100000000000001,0.6596877217885024
2.100000000000001,0.6627040454222853
2.100000000000001,0.6772533711852378
2.100000000000001,0.6687366926898509
2.100000000000001,0.6729950319375444
2.100000000000001,0.6657203690560681
2.100000000000001,0.6728176011355571
2.100000000000001,0.6676721078779276
2.100000000000001,0.6692689850958127
2.100000000000001,0.671930447125621
2.100000000000001,0.6687366926898509
2.100000000000001,0.6717530163236338
2.100000000000001,0.6602200141944642
2.100000000000001,0.6713981547196594
2.100000000000001,0.6728176011355571
2.100000000000001,0.6616394606103619
2.100000000000001,0.6673172462739532
2.100000000000001,0.6690915542938254
2.100000000000001,0.673527324343506
2.100000000000001,0.6770759403832506
2.100000000000001,0.6666075230660042
2.100000000000001,0.6699787083037615
2.100000000000001,0.6772533711852378
2.100000000000001,0.6690915542938254
2.100000000000001,0.6721078779276083
2.100000000000001,0.6701561391057488
2.100000000000001,0.6788502484031228
2.100000000000001,0.6783179559971612
2.100000000000001,0.6713981547196594
2.100000000000001,0.6740596167494677
2.100000000000001,0.6729950319375444
2.100000000000001,0.6712207239176721
2.100000000000001,0.6603974449964514
2.100000000000001,0.6676721078779276
2.100000000000001,0.6740596167494677
2.100000000000001,0.6699787083037615
2.100000000000001,0.6607523066004258
2.100000000000001,0.6639460610361959
2.100000000000001,0.6674946770759403
2.100000000000001,0.6662526614620298
2.100000000000001,0.6763662171753017
2.100000000000001,0.6722853087295955
2.100000000000001,0.6713981547196594
2.100000000000001,0.6770759403832506
2.100000000000001,0.6653655074520937
2.100000000000001,0.6722853087295955
2.100000000000001,0.663236337828247
2.100000000000001,0.6692689850958127
2.100000000000001,0.6710432931156849
2.100000000000001,0.6651880766501065
2.100000000000001,0.6729950319375444
2.100000000000001,0.6690915542938254
2.100000000000001,0.6685592618878637
2.100000000000001,0.6685592618878637
2.100000000000001,0.6763662171753017
2.100000000000001,0.6683818310858765
2.100000000000001,0.6595102909865153
2.100000000000001,0.6671398154719659
2.100000000000001,0.6706884315117104
2.100000000000001,0.6754790631653655
2.100000000000001,0.6698012775017743
2.100000000000001,0.6721078779276083
2.100000000000001,0.6721078779276083
2.100000000000001,0.6721078779276083
2.100000000000001,0.6628814762242725
2.100000000000001,0.6637686302342086
2.100000000000001,0.6658977998580553
2.100000000000001,0.6669623846699787
2.100000000000001,0.6658977998580553
2.100000000000001,0.6671398154719659
2.100000000000001,0.6692689850958127
2.100000000000001,0.6680269694819021
2.100000000000001,0.6761887863733144
2.100000000000001,0.6699787083037615
2.100000000000001,0.6660752306600426
2.100000000000001,0.673527324343506
2.100000000000001,0.665542938254081
2.100000000000001,0.6692689850958127
2.100000000000001,0.67583392476934
2.100000000000001,0.67902767920511
2.100000000000001,0.6747693399574166
2.100000000000001,0.6763662171753017
2.100000000000001,0.6671398154719659
2.100000000000001,0.6664300922640171
2.100000000000001,0.6657203690560681
2.100000000000001,0.6724627395315826
2.100000000000001,0.6676721078779276
2.100000000000001,0.6667849538679915
2.100000000000001,0.6694464158977999
2.100000000000001,0.6728176011355571
2.100000000000001,0.6733498935415189
2.100000000000001,0.6738821859474805
2.100000000000001,0.6689141234918382
2.200000000000001,0.6749467707594038
2.200000000000001,0.6776082327892122
2.200000000000001,0.6687366926898509
2.200000000000001,0.6753016323633783
2.200000000000001,0.6721078779276083
2.200000000000001,0.6751242015613911
2.200000000000001,0.6738821859474805
2.200000000000001,0.6643009226401704
2.200000000000001,0.6706884315117104
2.200000000000001,0.6710432931156849
2.200000000000001,0.6698012775017743
2.200000000000001,0.6673172462739532
2.200000000000001,0.6689141234918382
2.200000000000001,0.6662526614620298
2.200000000000001,0.6683818310858765
2.200000000000001,0.6611071682044003
2.200000000000001,0.6721078779276083
2.200000000000001,0.673527324343506
2.200000000000001,0.6726401703335699
2.200000000000001,0.673527324343506
2.200000000000001,0.6701561391057488
2.200000000000001,0.6685592618878637
2.200000000000001,0.6676721078779276
2.200000000000001,0.6637686302342086
2.200000000000001,0.6710432931156849
2.200000000000001,0.6676721078779276
2.200000000000001,0.6793825408090844
2.200000000000001,0.6634137686302342
2.200000000000001,0.6779630943931867
2.200000000000001,0.6689141234918382
2.200000000000001,0.6618168914123492
2.200000000000001,0.6737047551454932
2.200000000000001,0.6699787083037615
2.200000000000001,0.6701561391057488
2.200000000000001,0.6669623846699787
2.200000000000001,0.6774308019872249
2.200000000000001,0.6765436479772888
2.200000000000001,0.6685592618878637
2.200000000000001,0.6671398154719659
2.200000000000001,0.6662526614620298
2.200000000000001,0.6662526614620298
2.200000000000001,0.6724627395315826
2.200000000000001,0.6722853087295955
2.200000000000001,0.6698012775017743
2.200000000000001,0.6745919091554294
2.200000000000001,0.6713981547196594
2.200000000000001,0.6699787083037615
2.200000000000001,0.6682044002838893
2.200000000000001,0.660929737402413
2.200000000000001,0.6664300922640171
2.200000000000001,0.6600425833924769
2.200000000000001,0.6674946770759403
2.200000000000001,0.6713981547196594
2.200000000000001,0.671930447125621
2.200000000000001,0.6706884315117104
2.200000000000001,0.6678495386799148
2.200000000000001,0.6653655074520937
2.200000000000001,0.6799148332150461
2.200000000000001,0.6680269694819021
2.200000000000001,0.660929737402413
2.200000000000001,0.6676721078779276
2.200000000000001,0.6706884315117104
2.200000000000001,0.656139105748758
2.200000000000001,0.6731724627395316
2.200000000000001,0.6612845990063875
2.200000000000001,0.6733498935415189
2.200000000000001,0.6731724627395316
2.200000000000001,0.6692689850958127
2.200000000000001,0.6687366926898509
2.200000000000001,0.670333569907736
2.200000000000001,0.6753016323633783
2.200000000000001,0.6731724627395316
2.200000000000001,0.6694464158977999
2.200000000000001,0.6756564939673527
2.200000000000001,0.6676721078779276
2.200000000000001,0.6751242015613911
2.200000000000001,0.6710432931156849
2.200000000000001,0.6733498935415189
2.200000000000001,0.6722853087295955
2.200000000000001,0.6630589070262598
2.200000000000001,0.6747693399574166
2.200000000000001,0.6548970901348474
2.200000000000001,0.6747693399574166
2.200000000000001,0.6776082327892122
2.200000000000001,0.6722853087295955
2.200000000000001,0.663236337828247
2.200000000000001,0.6682044002838893
2.200000000000001,0.6673172462739532
2.200000000000001,0.6726401703335699
2.200000000000001,0.6717530163236338
2.200000000000001,0.6733498935415189
2.200000000000001,0.6747693399574166
2.200000000000001,0.6605748757984387
2.200000000000001,0.6724627395315826
2.200000000000001,0.6708658623136976
2.200000000000001,0.6664300922640171
2.200000000000001,0.6641234918381831
2.200000000000001,0.6738821859474805
2.200000000000001,0.670333569907736
2.200000000000001,0.6715755855216465
2.300000000000001,0.6708658623136976
2.300000000000001,0.6706884315117104
2.300000000000001,0.670333569907736
2.300000000000001,0.6635911994322214
2.300000000000001,0.6715755855216465
2.300000000000001,0.6630589070262598
2.300000000000001,0.665542938254081
2.300000000000001,0.6698012775017743
2.300000000000001,0.6600425833924769
2.300000000000001,0.6763662171753017
2.300000000000001,0.6724627395315826
2.300000000000001,0.671930447125621
2.300000000000001,0.6786728176011355
2.300000000000001,0.6694464158977999
2.300000000000001,0.6669623846699787
2.300000000000001,0.6690915542938254
2.300000000000001,0.6683818310858765
2.300000000000001,0.67583392476934
2.300000000000001,0.6614620298083748
2.300000000000001,0.6751242015613911
2.300000000000001,0.6639460610361959
2.300000000000001,0.6653655074520937
2.300000000000001,0.6662526614620298
2.300000000000001,0.6772533711852378
2.300000000000001,0.6753016323633783
2.300000000000001,0.6643009226401704
2.300000000000001,0.6657203690560681
2.300000000000001,0.6721078779276083
2.300000000000001,0.6657203690560681
2.300000000000001,0.6570262597586941
2.300000000000001,0.6689141234918382
2.300000000000001,0.674237047551455
2.300000000000001,0.6749467707594038
2.300000000000001,0.6692689850958127
2.300000000000001,0.6682044002838893
2.300000000000001,0.673527324343506
2.300000000000001,0.6751242015613911
2.300000000000001,0.6722853087295955
2.300000000000001,0.6685592618878637
2.300000000000001,0.6722853087295955
2.300000000000001,0.6802696948190206
2.300000000000001,0.6712207239176721
2.300000000000001,0.6685592618878637
2.300000000000001,0.664833215046132
2.300000000000001,0.6667849538679915
2.300000000000001,0.6618168914123492
2.300000000000001,0.6694464158977999
2.300000000000001,0.6738821859474805
2.300000000000001,0.6712207239176721
2.300000000000001,0.674237047551455
2.300000000000001,0.6667849538679915
2.300000000000001,0.6795599716110717
2.300000000000001,0.6627040454222853
2.300000000000001,0.6685592618878637
2.300000000000001,0.6692689850958127
2.300000000000001,0.6682044002838893
2.300000000000001,0.6690915542938254
2.300000000000001,0.6653655074520937
2.300000000000001,0.6729950319375444
2.300000000000001,0.6689141234918382
2.300000000000001,0.669623846699787
2.300000000000001,0.660929737402413
2.300000000000001,0.6744144783534421
2.300000000000001,0.6705110007097232
2.300000000000001,0.6593328601845281
2.300000000000001,0.6740596167494677
2.300000000000001,0.6745919091554294
2.300000000000001,0.6657203690560681
2.300000000000001,0.6660752306600426
2.300000000000001,0.6651880766501065
2.300000000000001,0.6701561391057488
2.300000000000001,0.6804471256210078
2.300000000000001,0.6698012775017743
2.300000000000001,0.6651880766501065
2.300000000000001,0.6728176011355571
2.300000000000001,0.6650106458481192
2.300000000000001,0.6667849538679915
2.300000000000001,0.6698012775017743
2.300000000000001,0.6698012775017743
2.300000000000001,0.664833215046132
2.300000000000001,0.6777856635911994
2.300000000000001,0.669623846699787
2.300000000000001,0.6726401703335699
2.300000000000001,0.6554293825408091
2.300000000000001,0.671930447125621
2.300000000000001,0.6698012775017743
2.300000000000001,0.6733498935415189
2.300000000000001,0.6710432931156849
2.300000000000001,0.6765436479772888
2.300000000000001,0.6761887863733144
2.300000000000001,0.6653655074520937
2.300000000000001,0.6644783534421576
2.300000000000001,0.670333569907736
2.300000000000001,0.6669623846699787
2.300000000000001,0.673527324343506
2.300000000000001,0.6751242015613911
2.300000000000001,0.6713981547196594
2.300000000000001,0.6751242015613911
2.300000000000001,0.6721078779276083
2.300000000000001,0.674237047551455
2.4000000000000012,0.6669623846699787
2.4000000000000012,0.6630589070262598
2.4000000000000012,0.6579134137686302
2.4000000000000012,0.6678495386799148
2.4000000000000012,0.6754790631653655
2.4000000000000012,0.6698012775017743
2.4000000000000012,0.6729950319375444
2.4000000000000012,0.6628814762242725
2.4000000000000012,0.6674946770759403
2.4000000000000012,0.6646557842441447
2.4000000000000012,0.6733498935415189
2.4000000000000012,0.67583392476934
2.4000000000000012,0.6740596167494677
2.4000000000000012,0.6687366926898509
2.4000000000000012,0.6701561391057488
2.4000000000000012,0.6685592618878637
2.4000000000000012,0.6749467707594038
2.4000000000000012,0.6721078779276083
2.4000000000000012,0.6710432931156849
2.4000000000000012,0.6721078779276083
2.4000000000000012,0.6754790631653655
2.4000000000000012,0.6680269694819021
2.4000000000000012,0.6701561391057488
2.4000000000000012,0.6673172462739532
2.4000000000000012,0.6731724627395316
2.4000000000000012,0.6666075230660042
2.4000000000000012,0.6676721078779276
2.4000000000000012,0.670333569907736
2.4000000000000012,0.673527324343506
2.4000000000000012,0.673527324343506
2.4000000000000012,0.6639460610361959
2.4000000000000012,0.665542938254081
2.4000000000000012,0.6712207239176721
2.4000000000000012,0.674237047551455
2.4000000000000012,0.6744144783534421
2.4000000000000012,0.6674946770759403
2.4000000000000012,0.6726401703335699
2.4000000000000012,0.6623491838183109
2.4000000000000012,0.6710432931156849
2.4000000000000012,0.6710432931156849
2.4000000000000012,0.6634137686302342
2.4000000000000012,0.6737047551454932
2.4000000000000012,0.6637686302342086
2.4000000000000012,0.6706884315117104
2.4000000000000012,0.6641234918381831
2.4000000000000012,0.6799148332150461
2.4000000000000012,0.6710432931156849
2.4000000000000012,0.6588005677785663
2.4000000000000012,0.6637686302342086
2.4000000000000012,0.67902767920511
2.4000000000000012,0.6744144783534421
2.4000000000000012,0.6765436479772888
2.4000000000000012,0.6698012775017743
2.4000000000000012,0.6611071682044003
2.4000000000000012,0.6731724627395316
2.4000000000000012,0.6674946770759403
2.4000000000000012,0.6694464158977999
2.4000000000000012,0.6731724627395316
2.4000000000000012,0.6621717530163236
2.4000000000000012,0.6657203690560681
2.4000000000000012,0.6674946770759403
2.4000000000000012,0.6717530163236338
2.4000000000000012,0.6745919091554294
2.4000000000000012,0.6728176011355571
2.4000000000000012,0.6643009226401704
2.4000000000000012,0.6774308019872249
2.4000000000000012,0.6756564939673527
2.4000000000000012,0.6808019872249823
2.4000000000000012,0.6740596167494677
2.4000000000000012,0.6774308019872249
2.4000000000000012,0.6612845990063875
2.4000000000000012,0.6674946770759403
2.4000000000000012,0.6715755855216465
2.4000000000000012,0.6694464158977999
2.4000000000000012,0.6671398154719659
2.4000000000000012,0.6664300922640171
2.4000000000000012,0.6721078779276083
2.4000000000000012,0.6745919091554294
2.4000000000000012,0.669623846699787
2.4000000000000012,0.673527324343506
2.4000000000000012,0.6729950319375444
2.4000000000000012,0.6713981547196594
2.4000000000000012,0.6658977998580553
2.4000000000000012,0.6767210787792761
2.4000000000000012,0.6589779985805536
2.4000000000000012,0.669623846699787
2.4000000000000012,0.6674946770759403
2.4000000000000012,0.6737047551454932
2.4000000000000012,0.6692689850958127
2.4000000000000012,0.6674946770759403
2.4000000000000012,0.6630589070262598
2.4000000000000012,0.674237047551455
2.4000000000000012,0.6721078779276083
2.4000000000000012,0.6699787083037615
2.4000000000000012,0.6643009226401704
2.4000000000000012,0.6715755855216465
2.4000000000000012,0.6827537260468417
2.4000000000000012,0.6749467707594038
2.4000000000000012,0.6715755855216465
2.4000000000000012,0.6729950319375444
2.5000000000000013,0.6692689850958127
2.5000000000000013,0.6705110007097232
2.5000000000000013,0.6731724627395316
2.5000000000000013,0.6745919091554294
2.5000000000000013,0.6745919091554294
2.5000000000000013,0.6740596167494677
2.5000000000000013,0.6738821859474805
2.5000000000000013,0.6726401703335699
2.5000000000000013,0.6579134137686302
2.5000000000000013,0.6761887863733144
2.5000000000000013,0.6724627395315826
2.5000000000000013,0.6708658623136976
2.5000000000000013,0.665542938254081
2.5000000000000013,0.6667849538679915
2.5000000000000013,0.6678495386799148
2.5000000000000013,0.6724627395315826
2.5000000000000013,0.6729950319375444
2.5000000000000013,0.662526614620298
2.5000000000000013,0.6653655074520937
2.5000000000000013,0.6660752306600426
2.5000000000000013,0.6737047551454932
2.5000000000000013,0.6740596167494677
2.5000000000000013,0.6690915542938254
2.5000000000000013,0.674237047551455
2.5000000000000013,0.6635911994322214
2.5000000000000013,0.6627040454222853
2.5000000000000013,0.662526614620298
2.5000000000000013,0.6699787083037615
2.5000000000000013,0.6740596167494677
2.5000000000000013,0.6664300922640171
2.5000000000000013,0.6717530163236338
2.5000000000000013,0.6781405251951739
2.5000000000000013,0.6687366926898509
2.5000000000000013,0.6737047551454932
2.5000000000000013,0.6722853087295955
2.5000000000000013,0.6634137686302342
2.5000000000000013,0.6682044002838893
2.5000000000000013,0.6713981547196594
2.5000000000000013,0.6751242015613911
2.5000000000000013,0.6717530163236338
2.5000000000000013,0.6774308019872249
2.5000000000000013,0.6740596167494677
2.5000000000000013,0.6763662171753017
2.5000000000000013,0.6666075230660042
2.5000000000000013,0.6548970901348474
2.5000000000000013,0.6740596167494677
2.5000000000000013,0.669623846699787
2.5000000000000013,0.6756564939673527
2.5000000000000013,0.6690915542938254
2.5000000000000013,0.6662526614620298
2.5000000000000013,0.6596877217885024
2.5000000000000013,0.6708658623136976
2.5000000000000013,0.6781405251951739
2.5000000000000013,0.6682044002838893
2.5000000000000013,0.6724627395315826
2.5000000000000013,0.6738821859474805
2.5000000000000013,0.6671398154719659
2.5000000000000013,0.6637686302342086
2.5000000000000013,0.6698012775017743
2.5000000000000013,0.6729950319375444
2.5000000000000013,0.6685592618878637
2.5000000000000013,0.6678495386799148
2.5000000000000013,0.6737047551454932
2.5000000000000013,0.6671398154719659
2.5000000000000013,0.6726401703335699
2.5000000000000013,0.6753016323633783
2.5000000000000013,0.6710432931156849
2.5000000000000013,0.6712207239176721
2.5000000000000013,0.6792051100070973
2.5000000000000013,0.6674946770759403
2.5000000000000013,0.6712207239176721
2.5000000000000013,0.6738821859474805
2.5000000000000013,0.662526614620298
2.5000000000000013,0.6728176011355571
2.5000000000000013,0.6689141234918382
2.5000000000000013,0.6694464158977999
2.5000000000000013,0.6717530163236338
2.5000000000000013,0.6788502484031228
2.5000000000000013,0.6726401703335699
2.5000000000000013,0.6662526614620298
2.5000000000000013,0.6804471256210078
2.5000000000000013,0.6733498935415189
2.5000000000000013,0.6763662171753017
2.5000000000000013,0.6687366926898509
2.5000000000000013,0.6710432931156849
2.5000000000000013,0.6660752306600426
2.5000000000000013,0.6717530163236338
2.5000000000000013,0.6708658623136976
2.5000000000000013,0.6612845990063875
2.5000000000000013,0.6653655074520937
2.5000000000000013,0.6751242015613911
2.5000000000000013,0.6678495386799148
2.5000000000000013,0.6646557842441447
2.5000000000000013,0.6729950319375444
2.5000000000000013,0.6635911994322214
2.5000000000000013,0.6671398154719659
2.5000000000000013,0.67583392476934
2.5000000000000013,0.6731724627395316
2.5000000000000013,0.6708658623136976
2.5000000000000013,0.6674946770759403
2.6000000000000014,0.6744144783534421
2.6000000000000014,0.6712207239176721
2.6000000000000014,0.6660752306600426
2.6000000000000014,0.6715755855216465
2.6000000000000014,0.670333569907736
2.6000000000000014,0.6760113555713272
2.6000000000000014,0.6664300922640171
2.6000000000000014,0.6674946770759403
2.6000000000000014,0.6687366926898509
2.6000000000000014,0.674237047551455
2.6000000000000014,0.6701561391057488
2.6000000000000014,0.670333569907736
2.6000000000000014,0.6689141234918382
2.6000000000000014,0.6687366926898509
2.6000000000000014,0.6657203690560681
2.6000000000000014,0.6673172462739532
2.6000000000000014,0.6698012775017743
2.6000000000000014,0.6754790631653655
2.6000000000000014,0.6614620298083748
2.6000000000000014,0.6682044002838893
2.6000000000000014,0.6683818310858765
2.6000000000000014,0.6715755855216465
2.6000000000000014,0.6658977998580553
2.6000000000000014,0.6651880766501065
2.6000000000000014,0.6712207239176721
2.6000000000000014,0.6658977998580553
2.6000000000000014,0.6722853087295955
2.6000000000000014,0.6738821859474805
2.6000000000000014,0.6777856635911994
2.6000000000000014,0.6621717530163236
2.6000000000000014,0.6698012775017743
2.6000000000000014,0.6717530163236338
2.6000000000000014,0.6786728176011355
2.6000000000000014,0.6621717530163236
2.6000000000000014,0.6701561391057488
2.6000000000000014,0.665542938254081
2.6000000000000014,0.6713981547196594
2.6000000000000014,0.6710432931156849
2.6000000000000014,0.6745919091554294
2.6000000000000014,0.6753016323633783
2.6000000000000014,0.6744144783534421
