c,score
1.1,0.673527324343506
1.1,0.6753016323633783
1.1,0.6763662171753017
1.1,0.6657203690560681
1.1,0.6763662171753017
1.1,0.6820440028388929
1.1,0.6783179559971612
1.1,0.6779630943931867
1.1,0.6795599716110717
1.1,0.67902767920511
1.1,0.6802696948190206
1.1,0.6825762952448545
1.1,0.6779630943931867
1.1,0.67583392476934
1.1,0.6793825408090844
1.1,0.6779630943931867
1.1,0.6816891412349184
1.1,0.6859474804826118
1.1,0.6822214336408801
1.1,0.6799148332150461
1.1,0.6777856635911994
1.1,0.6786728176011355
1.1,0.6694464158977999
1.1,0.6795599716110717
1.1,0.6724627395315826
1.1,0.6799148332150461
1.1,0.681334279630944
1.1,0.6795599716110717
1.1,0.6779630943931867
1.1,0.6770759403832506
1.1,0.6772533711852378
1.1,0.6823988644428672
1.1,0.6816891412349184
1.1,0.6751242015613911
1.1,0.6713981547196594
1.1,0.6738821859474805
1.1,0.6800922640170334
1.1,0.669623846699787
1.1,0.6832860184528035
1.1,0.6761887863733144
1.1,0.6772533711852378
1.1,0.6834634492547906
1.1,0.6818665720369056
1.1,0.6744144783534421
1.1,0.6753016323633783
1.1,0.6768985095812633
1.1,0.6850603264726757
1.1,0.6779630943931867
1.1,0.6781405251951739
1.1,0.673527324343506
1.1,0.6788502484031228
1.1,0.6797374024130589
1.1,0.6772533711852378
1.1,0.6800922640170334
1.1,0.6779630943931867
1.1,0.6774308019872249
1.1,0.6779630943931867
1.1,0.6701561391057488
1.1,0.6776082327892122
1.1,0.6740596167494677
1.1,0.682931156848829
1.1,0.6792051100070973
1.1,0.67583392476934
1.1,0.6722853087295955
1.1,0.6740596167494677
1.1,0.6747693399574166
1.1,0.6800922640170334
1.1,0.6786728176011355
1.1,0.67902767920511
1.1,0.6621717530163236
1.1,0.6692689850958127
1.1,0.6701561391057488
1.1,0.6770759403832506
1.1,0.6781405251951739
1.1,0.6795599716110717
1.1,0.6745919091554294
1.1,0.6788502484031228
1.1,0.687721788502484
1.1,0.6783179559971612
1.1,0.6831085876508162
1.1,0.6838183108587651
1.1,0.67902767920511
1.1,0.6783179559971612
1.1,0.6820440028388929
1.1,0.6760113555713272
1.1,0.684528034066714
1.1,0.6784953867991483
1.1,0.681334279630944
1.1,0.6765436479772888
1.1,0.6857700496806246
1.1,0.6710432931156849
1.1,0.6728176011355571
1.2000000000000002,0.6811568488289567
1.2000000000000002,0.6827537260468417
1.2000000000000002,0.6751242015613911
1.2000000000000002,0.6763662171753017
1.2000000000000002,0.6786728176011355
1.2000000000000002,0.6692689850958127
1.2000000000000002,0.6761887863733144
1.2000000000000002,0.6836408800567778
1.2000000000000002,0.6797374024130589
1.2000000000000002,0.6753016323633783
1.2000000000000002,0.6740596167494677
1.2000000000000002,0.6747693399574166
1.2000000000000002,0.6772533711852378
1.2000000000000002,0.6825762952448545
1.2000000000000002,0.6843506032647267
1.2000000000000002,0.6802696948190206
1.2000000000000002,0.6729950319375444
1.2000000000000002,0.6784953867991483
1.2000000000000002,0.6751242015613911
1.2000000000000002,0.6827537260468417
1.2000000000000002,0.6763662171753017
1.2000000000000002,0.6822214336408801
1.2000000000000002,0.6792051100070973
1.2000000000000002,0.6850603264726757
1.2000000000000002,0.6731724627395316
1.2000000000000002,0.6788502484031228
1.2000000000000002,0.6797374024130589
1.2000000000000002,0.6729950319375444
1.2000000000000002,0.6838183108587651
1.2000000000000002,0.6737047551454932
1.2000000000000002,0.6738821859474805
1.2000000000000002,0.6786728176011355
1.2000000000000002,0.6799148332150461
1.2000000000000002,0.6777856635911994
1.2000000000000002,0.6740596167494677
1.2000000000000002,0.6832860184528035
1.2000000000000002,0.6658977998580553
1.2000000000000002,0.6733498935415189
1.2000000000000002,0.674237047551455
1.2000000000000002,0.6740596167494677
1.2000000000000002,0.6687366926898509
1.2000000000000002,0.6841731724627396
1.2000000000000002,0.6731724627395316
1.2000000000000002,0.6802696948190206
1.2000000000000002,0.6808019872249823
1.2000000000000002,0.6777856635911994
1.2000000000000002,0.660929737402413
1.2000000000000002,0.6772533711852378
1.2000000000000002,0.6737047551454932
1.2000000000000002,0.6802696948190206
1.2000000000000002,0.6841731724627396
1.2000000000000002,0.6843506032647267
1.2000000000000002,0.6784953867991483
1.2000000000000002,0.6808019872249823
1.2000000000000002,0.6838183108587651
1.2000000000000002,0.6786728176011355
1.2000000000000002,0.681334279630944
1.2000000000000002,0.6864797728885734
1.2000000000000002,0.6802696948190206
1.2000000000000002,0.6816891412349184
1.2000000000000002,0.6792051100070973
1.2000000000000002,0.6802696948190206
1.2000000000000002,0.680624556422995
1.2000000000000002,0.684528034066714
1.2000000000000002,0.6811568488289567
1.2000000000000002,0.6781405251951739
1.2000000000000002,0.6792051100070973
1.2000000000000002,0.6706884315117104
1.2000000000000002,0.6847054648687012
1.2000000000000002,0.6838183108587651
1.2000000000000002,0.6843506032647267
1.2000000000000002,0.67902767920511
1.2000000000000002,0.6765436479772888
1.2000000000000002,0.6779630943931867
1.2000000000000002,0.6808019872249823
1.2000000000000002,0.6783179559971612
1.2000000000000002,0.6765436479772888
1.2000000000000002,0.67902767920511
1.2000000000000002,0.6783179559971612
1.2000000000000002,0.6728176011355571
1.2000000000000002,0.6792051100070973
1.2000000000000002,0.6770759403832506
1.2000000000000002,0.6859474804826118
1.2000000000000002,0.6749467707594038
1.2000000000000002,0.6694464158977999
1.2000000000000002,0.6761887863733144
1.2000000000000002,0.6848828956706884
1.2000000000000002,0.6797374024130589
1.2000000000000002,0.6728176011355571
1.2000000000000002,0.6799148332150461
1.2000000000000002,0.6767210787792761
1.2000000000000002,0.6726401703335699
1.2000000000000002,0.6781405251951739
1.2000000000000002,0.6740596167494677
1.2000000000000002,0.6772533711852378
1.2000000000000002,0.6701561391057488
1.2000000000000002,0.6751242015613911
1.2000000000000002,0.6763662171753017
1.2000000000000002,0.6756564939673527
1.2000000000000002,0.6765436479772888
1.3000000000000003,0.6800922640170334
1.3000000000000003,0.6839957416607523
1.3000000000000003,0.67902767920511
1.3000000000000003,0.6808019872249823
1.3000000000000003,0.681334279630944
1.3000000000000003,0.6737047551454932
1.3000000000000003,0.681334279630944
1.3000000000000003,0.6792051100070973
1.3000000000000003,0.6712207239176721
1.3000000000000003,0.6800922640170334
1.3000000000000003,0.6776082327892122
1.3000000000000003,0.6799148332150461
1.3000000000000003,0.6772533711852378
1.3000000000000003,0.6774308019872249
1.3000000000000003,0.673527324343506
1.3000000000000003,0.686124911284599
1.3000000000000003,0.6768985095812633
1.3000000000000003,0.6786728176011355
1.3000000000000003,0.6786728176011355
1.3000000000000003,0.6808019872249823
1.3000000000000003,0.6705110007097232
1.3000000000000003,0.6738821859474805
1.3000000000000003,0.6786728176011355
1.3000000000000003,0.6776082327892122
1.3000000000000003,0.6774308019872249
1.3000000000000003,0.6740596167494677
1.3000000000000003,0.6793825408090844
1.3000000000000003,0.6795599716110717
1.3000000000000003,0.6834634492547906
1.3000000000000003,0.6788502484031228
1.3000000000000003,0.67902767920511
1.3000000000000003,0.6838183108587651
1.3000000000000003,0.6818665720369056
1.3000000000000003,0.6751242015613911
1.3000000000000003,0.6783179559971612
1.3000000000000003,0.6799148332150461
1.3000000000000003,0.6832860184528035
1.3000000000000003,0.6816891412349184
1.3000000000000003,0.6760113555713272
1.3000000000000003,0.6815117104329311
1.3000000000000003,0.6754790631653655
1.3000000000000003,0.6800922640170334
1.3000000000000003,0.681334279630944
1.3000000000000003,0.6749467707594038
1.3000000000000003,0.6843506032647267
1.3000000000000003,0.6818665720369056
1.3000000000000003,0.6754790631653655
1.3000000000000003,0.6863023420865862
1.3000000000000003,0.6802696948190206
1.3000000000000003,0.6834634492547906
1.3000000000000003,0.6761887863733144
1.3000000000000003,0.6799148332150461
1.3000000000000003,0.6852377572746629
1.3000000000000003,0.6823988644428672
1.3000000000000003,0.6815117104329311
1.3000000000000003,0.6776082327892122
1.3000000000000003,0.67583392476934
1.3000000000000003,0.6783179559971612
1.3000000000000003,0.6733498935415189
1.3000000000000003,0.6857700496806246
1.3000000000000003,0.6784953867991483
1.3000000000000003,0.6747693399574166
1.3000000000000003,0.6770759403832506
1.3000000000000003,0.674237047551455
1.3000000000000003,0.6875443577004968
1.3000000000000003,0.6834634492547906
1.3000000000000003,0.6768985095812633
1.3000000000000003,0.6763662171753017
1.3000000000000003,0.6799148332150461
1.3000000000000003,0.6857700496806246
1.3000000000000003,0.6699787083037615
1.3000000000000003,0.6783179559971612
1.3000000000000003,0.6761887863733144
1.3000000000000003,0.6793825408090844
1.3000000000000003,0.6774308019872249
1.3000000000000003,0.6781405251951739
1.3000000000000003,0.6786728176011355
1.3000000000000003,0.6804471256210078
1.3000000000000003,0.67583392476934
1.3000000000000003,0.6795599716110717
1.3000000000000003,0.6781405251951739
1.3000000000000003,0.6768985095812633
1.3000000000000003,0.6763662171753017
1.3000000000000003,0.6786728176011355
1.3000000000000003,0.6763662171753017
1.3000000000000003,0.6843506032647267
1.3000000000000003,0.6753016323633783
1.3000000000000003,0.67583392476934
1.3000000000000003,0.6808019872249823
1.3000000000000003,0.6740596167494677
1.3000000000000003,0.6786728176011355
1.3000000000000003,0.6887863733144074
1.3000000000000003,0.6792051100070973
1.3000000000000003,0.6831085876508162
1.3000000000000003,0.6809794180269695
1.3000000000000003,0.665542938254081
1.3000000000000003,0.6870120652945352
1.3000000000000003,0.6848828956706884
1.3000000000000003,0.6751242015613911
1.3000000000000003,0.6767210787792761
1.4000000000000001,0.6751242015613911
1.4000000000000001,0.6832860184528035
1.4000000000000001,0.6804471256210078
1.4000000000000001,0.6749467707594038
1.4000000000000001,0.6884315117104329
1.4000000000000001,0.680624556422995
1.4000000000000001,0.681334279630944
1.4000000000000001,0.681334279630944
1.4000000000000001,0.6852377572746629
1.4000000000000001,0.6761887863733144
1.4000000000000001,0.669623846699787
1.4000000000000001,0.6710432931156849
1.4000000000000001,0.6767210787792761
1.4000000000000001,0.684528034066714
1.4000000000000001,0.670333569907736
1.4000000000000001,0.6781405251951739
1.4000000000000001,0.6834634492547906
1.4000000000000001,0.6690915542938254
1.4000000000000001,0.6767210787792761
1.4000000000000001,0.6859474804826118
1.4000000000000001,0.6841731724627396
1.4000000000000001,0.6823988644428672
1.4000000000000001,0.6754790631653655
1.4000000000000001,0.6799148332150461
1.4000000000000001,0.6635911994322214
1.4000000000000001,0.6838183108587651
1.4000000000000001,0.680624556422995
1.4000000000000001,0.6815117104329311
1.4000000000000001,0.6751242015613911
1.4000000000000001,0.6820440028388929
1.4000000000000001,0.6690915542938254
1.4000000000000001,0.6878992193044713
1.4000000000000001,0.6767210787792761
1.4000000000000001,0.67583392476934
1.4000000000000001,0.6795599716110717
1.4000000000000001,0.6902058197303051
1.4000000000000001,0.6855926188786373
1.4000000000000001,0.6784953867991483
1.4000000000000001,0.6797374024130589
1.4000000000000001,0.6781405251951739
1.4000000000000001,0.6797374024130589
1.4000000000000001,0.6779630943931867
1.4000000000000001,0.6792051100070973
1.4000000000000001,0.6744144783534421
1.4000000000000001,0.6772533711852378
1.4000000000000001,0.6595102909865153
1.4000000000000001,0.67902767920511
1.4000000000000001,0.6733498935415189
1.4000000000000001,0.6868346344925479
1.4000000000000001,0.6767210787792761
1.4000000000000001,0.6843506032647267
1.4000000000000001,0.6777856635911994
1.4000000000000001,0.6838183108587651
1.4000000000000001,0.6781405251951739
1.4000000000000001,0.682931156848829
1.4000000000000001,0.673527324343506
1.4000000000000001,0.6781405251951739
1.4000000000000001,0.680624556422995
1.4000000000000001,0.6779630943931867
1.4000000000000001,0.6761887863733144
1.4000000000000001,0.6800922640170334
1.4000000000000001,0.6832860184528035
1.4000000000000001,0.6799148332150461
1.4000000000000001,0.6726401703335699
1.4000000000000001,0.6799148332150461
1.4000000000000001,0.6770759403832506
1.4000000000000001,0.680624556422995
1.4000000000000001,0.6788502484031228
1.4000000000000001,0.6797374024130589
1.4000000000000001,0.6767210787792761
1.4000000000000001,0.6804471256210078
1.4000000000000001,0.6795599716110717
1.4000000000000001,0.6760113555713272
1.4000000000000001,0.6788502484031228
1.4000000000000001,0.6761887863733144
1.4000000000000001,0.6839957416607523
1.4000000000000001,0.6786728176011355
1.4000000000000001,0.6809794180269695
1.4000000000000001,0.6808019872249823
1.4000000000000001,0.6825762952448545
1.4000000000000001,0.6815117104329311
1.4000000000000001,0.6713981547196594
1.4000000000000001,0.6777856635911994
1.4000000000000001,0.67902767920511
1.4000000000000001,0.6761887863733144
1.4000000000000001,0.6804471256210078
1.4000000000000001,0.6854151880766501
1.4000000000000001,0.6838183108587651
1.4000000000000001,0.6779630943931867
1.4000000000000001,0.6808019872249823
1.4000000000000001,0.6797374024130589
1.4000000000000001,0.6783179559971612
1.4000000000000001,0.6770759403832506
1.4000000000000001,0.6767210787792761
1.4000000000000001,0.6781405251951739
1.4000000000000001,0.6765436479772888
1.4000000000000001,0.6839957416607523
1.4000000000000001,0.6745919091554294
1.4000000000000001,0.6722853087295955
1.4000000000000001,0.6834634492547906
1.5000000000000002,0.6770759403832506
1.5000000000000002,0.67902767920511
1.5000000000000002,0.6804471256210078
1.5000000000000002,0.6749467707594038
1.5000000000000002,0.6792051100070973
1.5000000000000002,0.6811568488289567
1.5000000000000002,0.67902767920511
1.5000000000000002,0.6795599716110717
1.5000000000000002,0.6825762952448545
1.5000000000000002,0.6781405251951739
1.5000000000000002,0.684528034066714
1.5000000000000002,0.6827537260468417
1.5000000000000002,0.6744144783534421
1.5000000000000002,0.6777856635911994
1.5000000000000002,0.6772533711852378
1.5000000000000002,0.6811568488289567
1.5000000000000002,0.6744144783534421
1.5000000000000002,0.6875443577004968
1.5000000000000002,0.6761887863733144
1.5000000000000002,0.6710432931156849
1.5000000000000002,0.6792051100070973
1.5000000000000002,0.6777856635911994
1.5000000000000002,0.6779630943931867
1.5000000000000002,0.6687366926898509
1.5000000000000002,0.6765436479772888
1.5000000000000002,0.67583392476934
1.5000000000000002,0.6754790631653655
1.5000000000000002,0.6797374024130589
1.5000000000000002,0.6859474804826118
1.5000000000000002,0.6808019872249823
1.5000000000000002,0.6770759403832506
1.5000000000000002,0.6777856635911994
1.5000000000000002,0.6816891412349184
1.5000000000000002,0.6808019872249823
1.5000000000000002,0.6831085876508162
1.5000000000000002,0.6884315117104329
1.5000000000000002,0.681334279630944
1.5000000000000002,0.6795599716110717
1.5000000000000002,0.6721078779276083
1.5000000000000002,0.6749467707594038
1.5000000000000002,0.6724627395315826
1.5000000000000002,0.6770759403832506
1.5000000000000002,0.6809794180269695
1.5000000000000002,0.6804471256210078
1.5000000000000002,0.6749467707594038
1.5000000000000002,0.6795599716110717
1.5000000000000002,0.6756564939673527
1.5000000000000002,0.6751242015613911
1.5000000000000002,0.6823988644428672
1.5000000000000002,0.6815117104329311
1.5000000000000002,0.6825762952448545
1.5000000000000002,0.6868346344925479
1.5000000000000002,0.6799148332150461
1.5000000000000002,0.6740596167494677
1.5000000000000002,0.6772533711852378
1.5000000000000002,0.6772533711852378
1.5000000000000002,0.6760113555713272
1.5000000000000002,0.6699787083037615
1.5000000000000002,0.6795599716110717
1.5000000000000002,0.6811568488289567
1.5000000000000002,0.6825762952448545
1.5000000000000002,0.6761887863733144
1.5000000000000002,0.6781405251951739
1.5000000000000002,0.6820440028388929
1.5000000000000002,0.6822214336408801
1.5000000000000002,0.6841731724627396
1.5000000000000002,0.6841731724627396
1.5000000000000002,0.6802696948190206
1.5000000000000002,0.681334279630944
1.5000000000000002,0.6816891412349184
1.5000000000000002,0.6733498935415189
1.5000000000000002,0.6774308019872249
1.5000000000000002,0.6754790631653655
1.5000000000000002,0.6611071682044003
1.5000000000000002,0.680624556422995
1.5000000000000002,0.6857700496806246
1.5000000000000002,0.6792051100070973
1.5000000000000002,0.6751242015613911
1.5000000000000002,0.6774308019872249
1.5000000000000002,0.6761887863733144
1.5000000000000002,0.6831085876508162
1.5000000000000002,0.6774308019872249
1.5000000000000002,0.6792051100070973
1.5000000000000002,0.6770759403832506
1.5000000000000002,0.6786728176011355
1.5000000000000002,0.6767210787792761
1.5000000000000002,0.6854151880766501
1.5000000000000002,0.6765436479772888
1.5000000000000002,0.6843506032647267
1.5000000000000002,0.6797374024130589
1.5000000000000002,0.6772533711852378
1.5000000000000002,0.6822214336408801
1.5000000000000002,0.6825762952448545
1.5000000000000002,0.6815117104329311
1.5000000000000002,0.6825762952448545
1.5000000000000002,0.6836408800567778
1.5000000000000002,0.6772533711852378
1.5000000000000002,0.6855926188786373
1.5000000000000002,0.6767210787792761
1.5000000000000002,0.67583392476934
1.6,0.6804471256210078
1.6,0.684528034066714
1.6,0.6754790631653655
1.6,0.6783179559971612
1.6,0.6783179559971612
1.6,0.6761887863733144
1.6,0.6788502484031228
1.6,0.671930447125621
1.6,0.6799148332150461
1.6,0.6804471256210078
1.6,0.6765436479772888
1.6,0.6721078779276083
1.6,0.6783179559971612
1.6,0.6699787083037615
1.6,0.6761887863733144
1.6,0.6827537260468417
1.6,0.6802696948190206
1.6,0.6811568488289567
1.6,0.6804471256210078
1.6,0.6848828956706884
1.6,0.686124911284599
1.6,0.6800922640170334
1.6,0.6774308019872249
1.6,0.6863023420865862
1.6,0.6694464158977999
1.6,0.6800922640170334
1.6,0.682931156848829
1.6,0.682931156848829
1.6,0.6784953867991483
1.6,0.6763662171753017
1.6,0.6836408800567778
1.6,0.681334279630944
1.6,0.6740596167494677
1.6,0.674237047551455
1.6,0.6738821859474805
1.6,0.6783179559971612
1.6,0.6857700496806246
1.6,0.6816891412349184
1.6,0.6797374024130589
1.6,0.6831085876508162
1.6,0.684528034066714
1.6,0.680624556422995
1.6,0.6751242015613911
1.6,0.6815117104329311
1.6,0.6721078779276083
1.6,0.6793825408090844
1.6,0.67583392476934
1.6,0.6776082327892122
1.6,0.6827537260468417
1.6,0.6751242015613911
1.6,0.6777856635911994
1.6,0.6852377572746629
1.6,0.67583392476934
1.6,0.6783179559971612
1.6,0.6799148332150461
1.6,0.6832860184528035
1.6,0.6788502484031228
1.6,0.6774308019872249
1.6,0.6722853087295955
1.6,0.6788502484031228
1.6,0.6834634492547906
1.6,0.6827537260468417
1.6,0.6751242015613911
1.6,0.6811568488289567
1.6,0.6784953867991483
1.6,0.6685592618878637
1.6,0.6760113555713272
1.6,0.6777856635911994
1.6,0.6795599716110717
1.6,0.6854151880766501
1.6,0.6733498935415189
1.6,0.6809794180269695
1.6,0.6818665720369056
1.6,0.6768985095812633
1.6,0.6808019872249823
1.6,0.6825762952448545
1.6,0.6793825408090844
1.6,0.6838183108587651
1.6,0.6797374024130589
1.6,0.670333569907736
1.6,0.6774308019872249
1.6,0.6815117104329311
1.6,0.6705110007097232
1.6,0.6708658623136976
1.6,0.6754790631653655
1.6,0.6808019872249823
1.6,0.6804471256210078
1.6,0.6816891412349184
1.6,0.6868346344925479
1.6,0.6811568488289567
1.6,0.6717530163236338
1.6,0.6823988644428672
1.6,0.6804471256210078
1.6,0.6753016323633783
1.6,0.6816891412349184
1.6,0.6788502484031228
1.6,0.6754790631653655
1.6,0.6765436479772888
1.6,0.6825762952448545
1.6,0.6802696948190206
1.7000000000000002,0.6850603264726757
1.7000000000000002,0.6770759403832506
1.7000000000000002,0.6804471256210078
1.7000000000000002,0.6809794180269695
1.7000000000000002,0.6744144783534421
1.7000000000000002,0.67902767920511
1.7000000000000002,0.6724627395315826
1.7000000000000002,0.6808019872249823
1.7000000000000002,0.6779630943931867
1.7000000000000002,0.6797374024130589
1.7000000000000002,0.680624556422995
1.7000000000000002,0.6781405251951739
1.7000000000000002,0.6839957416607523
1.7000000000000002,0.67902767920511
1.7000000000000002,0.680624556422995
1.7000000000000002,0.67902767920511
1.7000000000000002,0.6721078779276083
1.7000000000000002,0.6808019872249823
1.7000000000000002,0.67583392476934
1.7000000000000002,0.6777856635911994
1.7000000000000002,0.6815117104329311
1.7000000000000002,0.6774308019872249
1.7000000000000002,0.6818665720369056
1.7000000000000002,0.6765436479772888
1.7000000000000002,0.6848828956706884
1.7000000000000002,0.6823988644428672
1.7000000000000002,0.6802696948190206
1.7000000000000002,0.6811568488289567
1.7000000000000002,0.6745919091554294
1.7000000000000002,0.6852377572746629
1.7000000000000002,0.6822214336408801
1.7000000000000002,0.6822214336408801
1.7000000000000002,0.6857700496806246
1.7000000000000002,0.6795599716110717
1.7000000000000002,0.6799148332150461
1.7000000000000002,0.67902767920511
1.7000000000000002,0.6800922640170334
1.7000000000000002,0.6784953867991483
1.7000000000000002,0.6715755855216465
1.7000000000000002,0.6847054648687012
1.7000000000000002,0.6827537260468417
1.7000000000000002,0.681334279630944
1.7000000000000002,0.6747693399574166
1.7000000000000002,0.6721078779276083
1.7000000000000002,0.6800922640170334
1.7000000000000002,0.6841731724627396
1.7000000000000002,0.6715755855216465
1.7000000000000002,0.6784953867991483
1.7000000000000002,0.67902767920511
1.7000000000000002,0.6811568488289567
1.7000000000000002,0.6847054648687012
1.7000000000000002,0.6751242015613911
1.7000000000000002,0.6738821859474805
1.7000000000000002,0.6857700496806246
1.7000000000000002,0.6795599716110717
1.7000000000000002,0.6857700496806246
1.7000000000000002,0.6738821859474805
1.7000000000000002,0.6792051100070973
1.7000000000000002,0.6726401703335699
1.7000000000000002,0.6859474804826118
1.7000000000000002,0.6809794180269695
1.7000000000000002,0.6784953867991483
1.7000000000000002,0.6783179559971612
1.7000000000000002,0.682931156848829
1.7000000000000002,0.6834634492547906
1.7000000000000002,0.6795599716110717
1.7000000000000002,0.6797374024130589
1.7000000000000002,0.6793825408090844
1.7000000000000002,0.6777856635911994
1.7000000000000002,0.6786728176011355
1.7000000000000002,0.6823988644428672
1.7000000000000002,0.6797374024130589
1.7000000000000002,0.67902767920511
1.7000000000000002,0.6776082327892122
1.7000000000000002,0.6804471256210078
1.7000000000000002,0.6799148332150461
1.7000000000000002,0.6815117104329311
1.7000000000000002,0.6779630943931867
1.7000000000000002,0.6799148332150461
1.7000000000000002,0.6799148332150461
1.7000000000000002,0.6823988644428672
1.7000000000000002,0.6839957416607523
1.7000000000000002,0.684528034066714
1.7000000000000002,0.6871894960965224
1.7000000000000002,0.6740596167494677
1.7000000000000002,0.6852377572746629
1.7000000000000002,0.6747693399574166
1.7000000000000002,0.6774308019872249
1.7000000000000002,0.6804471256210078
1.7000000000000002,0.6779630943931867
1.7000000000000002,0.6753016323633783
1.7000000000000002,0.6818665720369056
1.7000000000000002,0.6852377572746629
1.7000000000000002,0.6751242015613911
1.7000000000000002,0.6903832505322924
1.7000000000000002,0.67902767920511
1.7000000000000002,0.6827537260468417
1.7000000000000002,0.6855926188786373
1.7000000000000002,0.6721078779276083
1.7000000000000002,0.6818665720369056
1.8000000000000003,0.6779630943931867
1.8000000000000003,0.6788502484031228
1.8000000000000003,0.6815117104329311
1.8000000000000003,0.6749467707594038
1.8000000000000003,0.6754790631653655
1.8000000000000003,0.6839957416607523
1.8000000000000003,0.6891412349183819
1.8000000000000003,0.6783179559971612
1.8000000000000003,0.6884315117104329
1.8000000000000003,0.6760113555713272
1.8000000000000003,0.6871894960965224
1.8000000000000003,0.6825762952448545
1.8000000000000003,0.6836408800567778
1.8000000000000003,0.6822214336408801
1.8000000000000003,0.6767210787792761
1.8000000000000003,0.6836408800567778
1.8000000000000003,0.670333569907736
1.8000000000000003,0.6768985095812633
1.8000000000000003,0.6783179559971612
1.8000000000000003,0.6800922640170334
1.8000000000000003,0.6823988644428672
1.8000000000000003,0.6767210787792761
1.8000000000000003,0.6863023420865862
1.8000000000000003,0.6728176011355571
1.8000000000000003,0.680624556422995
1.8000000000000003,0.6712207239176721
1.8000000000000003,0.6818665720369056
1.8000000000000003,0.6763662171753017
1.8000000000000003,0.6765436479772888
1.8000000000000003,0.6838183108587651
1.8000000000000003,0.6763662171753017
1.8000000000000003,0.6823988644428672
1.8000000000000003,0.6745919091554294
1.8000000000000003,0.6831085876508162
1.8000000000000003,0.6825762952448545
1.8000000000000003,0.6777856635911994
1.8000000000000003,0.6788502484031228
1.8000000000000003,0.6744144783534421
1.8000000000000003,0.6816891412349184
1.8000000000000003,0.6802696948190206
1.8000000000000003,0.6852377572746629
1.8000000000000003,0.67583392476934
1.8000000000000003,0.6724627395315826
1.8000000000000003,0.6740596167494677
1.8000000000000003,0.6811568488289567
1.8000000000000003,0.6786728176011355
1.8000000000000003,0.6792051100070973
1.8000000000000003,0.681334279630944
1.8000000000000003,0.6811568488289567
1.8000000000000003,0.67902767920511
1.8000000000000003,0.6822214336408801
1.8000000000000003,0.6822214336408801
1.8000000000000003,0.6756564939673527
1.8000000000000003,0.6783179559971612
1.8000000000000003,0.6795599716110717
1.8000000000000003,0.6818665720369056
1.8000000000000003,0.6792051100070973
1.8000000000000003,0.6832860184528035
1.8000000000000003,0.6763662171753017
1.8000000000000003,0.6820440028388929
1.8000000000000003,0.6788502484031228
1.8000000000000003,0.680624556422995
1.8000000000000003,0.6783179559971612
1.8000000000000003,0.6728176011355571
1.8000000000000003,0.6724627395315826
1.8000000000000003,0.6841731724627396
1.8000000000000003,0.6795599716110717
1.8000000000000003,0.6825762952448545
1.8000000000000003,0.6793825408090844
1.8000000000000003,0.6777856635911994
1.8000000000000003,0.6800922640170334
1.8000000000000003,0.682931156848829
1.8000000000000003,0.6820440028388929
1.8000000000000003,0.6749467707594038
1.8000000000000003,0.6685592618878637
1.8000000000000003,0.6797374024130589
1.8000000000000003,0.6815117104329311
1.8000000000000003,0.6868346344925479
1.8000000000000003,0.6809794180269695
1.8000000000000003,0.674237047551455
1.8000000000000003,0.6774308019872249
1.8000000000000003,0.6765436479772888
1.8000000000000003,0.6808019872249823
1.8000000000000003,0.6795599716110717
1.8000000000000003,0.680624556422995
1.8000000000000003,0.6793825408090844
1.8000000000000003,0.6799148332150461
1.8000000000000003,0.6795599716110717
1.8000000000000003,0.6852377572746629
1.8000000000000003,0.6777856635911994
1.8000000000000003,0.6786728176011355
1.8000000000000003,0.6831085876508162
1.8000000000000003,0.6770759403832506
1.8000000000000003,0.6847054648687012
1.8000000000000003,0.682931156848829
1.8000000000000003,0.6831085876508162
1.8000000000000003,0.6843506032647267
1.8000000000000003,0.6749467707594038
1.8000000000000003,0.6783179559971612
1.8000000000000003,0.6701561391057488
1.9000000000000001,0.6822214336408801
1.9000000000000001,0.6756564939673527
1.9000000000000001,0.6781405251951739
1.9000000000000001,0.6868346344925479
1.9000000000000001,0.6802696948190206
1.9000000000000001,0.681334279630944
1.9000000000000001,0.674237047551455
1.9000000000000001,0.6767210787792761
1.9000000000000001,0.6749467707594038
1.9000000000000001,0.6792051100070973
1.9000000000000001,0.6788502484031228
1.9000000000000001,0.6841731724627396
1.9000000000000001,0.6864797728885734
1.9000000000000001,0.6712207239176721
1.9000000000000001,0.6767210787792761
1.9000000000000001,0.6768985095812633
1.9000000000000001,0.6836408800567778
1.9000000000000001,0.6836408800567778
1.9000000000000001,0.6756564939673527
1.9000000000000001,0.671930447125621
1.9000000000000001,0.6784953867991483
1.9000000000000001,0.6777856635911994
1.9000000000000001,0.6779630943931867
1.9000000000000001,0.6800922640170334
1.9000000000000001,0.6811568488289567
1.9000000000000001,0.6770759403832506
1.9000000000000001,0.6841731724627396
1.9000000000000001,0.6804471256210078
1.9000000000000001,0.6713981547196594
1.9000000000000001,0.6777856635911994
1.9000000000000001,0.6760113555713272
1.9000000000000001,0.681334279630944
1.9000000000000001,0.6797374024130589
1.9000000000000001,0.6857700496806246
1.9000000000000001,0.6800922640170334
1.9000000000000001,0.6777856635911994
1.9000000000000001,0.681334279630944
1.9000000000000001,0.6792051100070973
1.9000000000000001,0.6799148332150461
1.9000000000000001,0.6839957416607523
1.9000000000000001,0.680624556422995
1.9000000000000001,0.6728176011355571
1.9000000000000001,0.6815117104329311
1.9000000000000001,0.6744144783534421
