game_date,team_id,opp_id,team_rush_avg,team_pass_avg,opp_rush_avg,opp_pass_avg,team_rush_weak,team_pass_weak,opp_rush_weak,opp_pass_weak,result
0010-11-20,295,731,94.0,301.1,155.8,210.9,200.4,264.2,193.6,266.0,1
0010-12-04,66,731,205.2,336.7,153.6,183.6,92.2,164.2,191.6,250.8,1
0011-09-03,37,731,292.8,207.5,170.6,153.6,109.1,272.5,192.0,254.2,1
0011-09-24,156,731,128.5,193.5,172.9,165.1,201.6,208.0,178.4,267.9,1
0011-09-30,77,731,154.3,227.5,189.3,160.7,92.4,196.0,176.6,242.5,1
0011-10-08,811,731,176.3,175.0,193.6,153.7,177.7,216.3,190.1,240.6,0
0011-10-15,96,731,131.3,226.3,212.0,170.9,175.8,235.9,172.8,252.4,1
0011-10-22,366,731,164.3,202.5,231.2,179.0,159.1,280.0,168.7,238.3,1
0011-11-05,277,731,128.3,333.9,239.4,151.9,119.6,243.8,139.7,232.0,0
0011-11-12,630,731,118.0,258.4,237.6,164.8,192.5,228.5,141.7,235.6,0
0011-11-19,295,731,111.6,174.9,240.1,164.4,154.4,293.8,135.5,236.5,0
0011-11-26,466,731,263.1,257.6,256.8,172.3,142.7,236.7,141.5,239.7,0
0011-12-03,472,731,134.9,264.8,251.9,185.6,205.6,259.2,139.7,246.1,0
0011-12-17,519,731,197.5,259.5,268.4,175.8,139.8,243.0,144.8,242.7,1
0012-09-07,732,731,129.7,167.4,275.1,176.8,125.4,229.6,144.9,253.9,0
0012-09-15,796,731,215.0,205.0,264.5,186.2,170.3,176.2,135.7,251.7,1
0012-09-22,156,731,169.8,196.4,246.6,179.8,233.3,220.4,140.6,233.0,0
0012-09-29,465,731,180.2,135.1,248.3,177.2,228.7,207.5,133.5,230.6,0
0012-10-05,77,731,196.1,225.9,244.9,207.0,74.5,185.7,135.5,234.8,1
0012-10-13,630,731,82.7,325.7,229.5,203.3,192.6,203.2,132.4,235.6,0
0012-10-20,472,731,107.4,245.8,222.0,205.1,213.8,260.4,127.2,248.3,0
0012-10-27,706,731,142.75,232.5,216.7,212.9,155.25,235.75,122.9,239.7,0
0012-11-03,670,731,167.125,154.75,209.7,234.9,221.75,260.875,109.5,233.0,0
0012-11-17,366,731,248.4,333.0,197.1,255.1,168.9,337.8,103.2,215.4,0
0012-11-24,295,731,84.7,248.9,193.6,279.5,210.1,293.0,114.0,233.0,0
0012-12-15,709,731,211.9,261.6,188.8,271.2,171.6,280.9,119.0,215.3,0
0008-08-30,509,688,,,,,,,,,1
0008-09-06,5,688,70.0,227.0,122.0,103.0,405.0,75.0,269.0,215.0,1
0008-09-13,539,688,239.0,215.0,170.0,119.0,92.0,250.0,245.5,237.5,1
0008-09-27,545,688,125.33333333333333,211.33333333333334,129.66666666666666,116.0,117.66666666666667,205.33333333333334,235.66666666666666,273.0,1
0008-10-11,768,688,251.0,111.75,129.25,121.25,114.5,184.75,238.0,246.25,1
0008-10-18,651,688,165.4,244.8,131.2,138.4,88.8,223.0,233.8,207.4,1
0008-11-01,367,688,191.5,193.66666666666666,126.16666666666667,136.83333333333334,86.16666666666667,246.33333333333334,234.83333333333334,214.16666666666666,0
0008-11-08,587,688,106.14285714285714,230.85714285714286,138.0,142.71428571428572,168.0,215.28571428571428,220.85714285714286,214.14285714285714,1
0008-11-15,164,688,204.875,158.125,137.375,129.25,133.75,191.0,219.375,221.875,1
0008-11-22,513,688,128.4,244.5,133.66666666666666,120.55555555555556,138.6,179.7,224.0,205.0,0
0008-11-29,140,688,111.1,250.0,137.3,123.2,112.0,227.6,205.7,213.6,1
0009-09-05,428,688,93.9,211.6,140.3,118.8,153.6,231.9,192.8,219.3,1
0009-09-12,539,688,173.6,248.2,128.9,122.0,107.2,190.7,181.8,218.1,1
0009-09-19,509,688,139.5,219.1,130.5,124.5,143.7,212.9,168.0,207.7,0
0009-10-03,651,688,156.5,222.3,130.2,145.4,120.8,192.9,149.0,232.5,1
0009-10-10,768,688,205.3,203.6,123.8,151.6,127.4,212.0,140.4,248.1,1
0009-10-24,5,688,158.1,196.7,120.9,153.7,167.3,231.7,129.1,249.1,0
0009-10-31,140,688,129.6,279.9,125.5,146.4,127.2,197.8,115.9,246.8,1
0009-11-07,545,688,163.1,194.2,122.3,161.1,125.9,199.9,107.9,248.7,1
0009-11-14,367,688,141.8,220.7,126.3,170.1,194.9,238.2,106.5,265.1,1
0009-11-21,587,688,138.2,251.9,124.9,166.4,118.8,209.6,106.8,247.7,0
0009-11-28,164,688,192.6,207.0,131.9,181.6,134.0,251.2,95.4,230.9,1
0010-09-04,5,688,117.3,184.6,134.4,200.9,195.4,188.4,104.6,223.4,0
0010-09-11,756,688,146.6,229.3,148.3,210.3,149.1,251.9,102.3,210.5,1
0010-10-09,651,688,173.9,150.7,147.0,198.1,147.5,195.3,114.3,198.3,0
0010-10-16,545,688,178.7,198.9,157.3,184.1,111.2,215.9,110.7,189.9,1
0010-10-23,768,688,169.7,182.3,157.8,192.2,131.3,169.5,110.3,192.2,0
0010-10-30,140,688,129.7,293.8,151.0,188.0,140.6,282.2,120.7,190.9,0
0010-11-06,367,688,159.4,208.4,154.6,182.3,170.4,183.3,118.7,178.2,1
0010-11-13,587,688,99.1,195.2,150.3,183.7,135.7,193.0,110.0,169.1,0
0010-11-20,164,688,162.1,160.5,144.1,194.1,172.5,196.1,122.5,168.5,1
0010-11-27,67,688,125.4,177.1,128.3,190.1,78.0,233.4,135.9,167.9,1
0010-12-30,327,688,196.8,171.9,124.8,168.8,244.1,214.6,136.4,161.6,0
0011-09-01,749,688,126.2,136.1,130.8,169.8,214.3,220.8,143.2,176.3,0
0011-09-17,657,688,154.6,253.0,131.7,165.2,136.9,236.4,135.8,179.7,1
0011-09-24,709,688,170.7,233.8,121.2,178.1,152.5,238.5,144.0,199.9,0
0011-10-01,587,688,79.9,221.0,130.9,176.3,180.6,247.8,146.3,201.8,1
0011-10-08,718,688,153.8,228.1,125.0,186.9,195.7,202.9,136.5,213.7,0
0011-10-21,768,688,149.0,291.9,128.3,193.0,102.5,195.6,137.2,232.4,0
0011-10-29,367,688,125.2,190.5,137.6,202.4,122.1,190.3,128.2,251.9,1
0011-11-05,164,688,122.7,183.4,136.6,197.2,105.5,303.1,125.8,260.6,1
0011-11-11,651,688,171.5,220.1,139.2,207.6,117.9,229.8,130.3,262.1,1
0011-11-26,140,688,158.4,215.2,140.6,222.6,109.7,278.0,133.0,276.5,1
0011-12-03,545,688,164.0,201.6,131.2,219.0,134.1,224.0,140.7,268.6,1
0012-09-01,509,688,152.1,279.7,131.1,223.7,169.4,242.9,138.0,261.9,1
0012-09-08,657,688,164.6,303.0,135.2,246.1,113.9,268.0,133.2,250.6,1
0012-09-22,428,688,162.8,157.3,131.1,257.0,214.5,181.1,144.4,239.3,1
0012-10-05,545,688,132.1,218.6,130.5,262.9,124.2,206.0,154.3,232.7,0
0012-10-13,587,688,120.6,247.2,125.5,262.8,124.7,205.1,145.4,229.1,1
0012-10-19,164,688,100.2,216.0,112.3,273.5,92.9,196.0,146.9,210.5,0
0012-10-27,651,688,159.8,232.8,129.7,282.4,157.7,249.1,132.2,220.3,0
0012-11-03,140,688,186.3,198.6,140.0,287.7,124.6,255.9,148.6,227.3,1
0012-11-10,367,688,154.6,263.4,148.5,286.6,144.1,206.4,152.1,222.6,0
0012-11-17,434,688,146.2,196.0,159.7,290.9,144.5,225.4,136.9,247.1,0
0012-11-23,690,688,209.7,126.4,160.1,306.9,188.6,237.0,141.5,257.6,0
0012-12-29,768,688,172.1,331.9,174.9,280.2,141.7,340.0,145.3,253.6,0
0008-09-06,513,626,,,,,,,,,1
0008-09-13,630,626,111.0,242.0,71.0,274.0,99.0,216.0,105.0,237.0,1
0008-09-27,295,626,90.0,189.66666666666666,38.5,207.0,266.6666666666667,240.33333333333334,199.0,210.0,0
0008-10-04,698,626,194.25,176.0,79.0,286.3333333333333,39.25,220.25,193.33333333333334,196.33333333333334,1
0008-10-11,721,626,235.5,84.25,56.0,239.25,178.75,179.75,240.75,176.0,1
0008-10-18,473,626,199.14285714285714,117.42857142857143,51.8,217.4,109.85714285714286,252.14285714285714,272.8,155.2,1
0008-10-25,156,626,116.83333333333333,226.5,54.166666666666664,208.0,181.83333333333334,219.83333333333334,297.1666666666667,153.66666666666666,1
0008-11-01,811,626,154.42857142857142,99.0,78.71428571428571,202.0,161.57142857142858,176.71428571428572,284.85714285714283,174.0,1
0008-11-08,77,626,140.875,293.125,71.0,215.625,129.25,212.5,296.75,173.0,1
0008-11-15,732,626,172.22222222222223,215.88888888888889,76.44444444444444,208.33333333333334,103.33333333333333,170.88888888888889,275.44444444444446,189.0,1
0008-11-22,465,626,130.2,214.3,76.1,212.2,236.2,193.1,267.7,202.3,0
0009-09-05,110,626,97.6,191.7,78.2,223.5,170.0,148.6,260.5,210.2,1
0009-09-19,295,626,133.4,204.2,81.5,233.3,187.5,260.8,245.8,213.4,1
0009-09-26,721,626,269.4,85.4,71.0,212.9,143.2,207.8,242.8,219.7,1
0009-10-03,472,626,54.1,234.8,76.2,231.5,192.1,170.5,231.7,213.3,0
0009-10-17,77,626,156.4,300.0,83.5,232.9,133.8,222.8,200.4,220.7,1
0009-10-24,156,626,159.6,234.4,78.9,249.0,180.3,230.0,175.1,240.7,0
0009-10-31,473,626,114.2,193.8,63.7,278.3,167.2,240.1,169.1,231.6,0
0009-11-07,698,626,222.3,225.6,67.0,272.5,98.4,141.5,142.0,242.7,1
0009-11-14,811,626,129.0,174.6,64.2,276.2,171.0,221.9,162.7,234.9,1
0009-11-21,732,626,181.6,223.9,72.6,271.5,152.1,173.3,162.9,227.3,1
0009-11-28,465,626,123.7,216.9,68.9,253.5,241.8,238.7,178.5,215.9,1
0010-09-11,472,626,131.1,74.6,75.4,263.8,240.3,214.2,176.2,221.8,0
0010-09-18,434,626,119.7,275.2,94.9,271.6,124.8,247.8,171.5,220.9,1
0010-09-25,731,626,185.0,239.5,116.0,262.2,212.1,227.3,153.3,250.9,0
0010-10-09,77,626,125.5,229.3,119.4,284.0,190.1,176.2,156.0,249.3,1
0010-10-16,721,626,318.8,112.6,122.7,273.8,177.0,151.2,166.7,228.9,0
0010-10-23,473,626,102.5,193.8,136.2,252.6,197.1,246.8,182.8,225.9,0
0010-10-30,811,626,98.9,137.1,144.8,252.2,246.6,197.2,183.4,217.5,0
0010-11-06,156,626,135.6,219.2,143.2,270.0,188.6,216.8,167.5,212.2,0
0010-11-13,698,626,242.1,240.4,142.7,267.1,94.0,140.1,150.2,214.2,1
0010-11-20,732,626,166.4,240.7,141.1,272.6,113.2,183.0,154.1,218.0,1
0010-11-27,465,626,108.3,174.7,136.6,291.3,220.1,200.3,156.6,226.8,0
0010-12-23,726,626,295.6,125.6,136.9,293.2,155.5,259.8,153.0,221.2,0
0011-09-10,725,626,241.6,88.8,140.0,301.8,160.5,216.9,167.5,200.8,0
0011-09-17,754,626,95.1,264.1,140.6,280.2,220.7,220.4,196.3,192.1,0
0011-09-24,418,626,201.0,236.5,158.2,285.5,209.5,210.5,174.1,214.7,1
0011-10-08,698,626,222.1,245.7,149.6,286.1,126.0,194.0,175.1,206.5,1
0011-10-13,721,626,272.0,136.8,145.0,281.8,236.9,165.7,187.2,208.4,0
0011-10-29,811,626,196.2,190.7,157.5,266.2,174.3,198.8,191.4,212.2,1
0011-11-05,473,626,121.9,138.5,171.5,273.8,264.9,236.4,206.1,219.7,0
0011-11-12,156,626,95.8,204.3,189.1,274.7,234.3,206.5,190.7,204.5,0
0011-11-19,66,626,181.5,302.6,200.9,237.3,126.9,186.6,199.4,173.5,1
0011-11-26,465,626,171.0,105.6,187.6,238.5,203.1,288.2,205.7,193.4,0
0011-12-03,96,626,165.6,282.3,183.8,226.1,162.6,284.6,196.3,190.7,0
0011-12-17,671,626,134.0,266.1,190.6,239.6,143.7,239.7,160.8,220.0,1
0012-09-01,756,626,156.4,263.1,174.7,253.6,181.7,273.9,164.8,232.4,1
0012-09-08,725,626,335.9,46.9,183.5,241.1,200.4,173.5,143.2,245.3,0
0012-09-22,630,626,85.0,325.5,197.3,242.0,186.6,235.1,148.0,229.1,1
0012-09-29,96,626,160.0,296.9,205.8,242.4,176.1,274.1,136.3,235.7,1
0012-10-06,277,626,92.2,254.4,194.9,233.7,212.5,240.7,130.1,255.2,0
0012-10-13,156,626,174.1,199.8,193.4,228.4,238.8,186.8,129.3,257.6,0
0012-10-20,466,626,247.3,261.7,197.7,231.1,145.3,235.6,117.9,273.8,0
0012-10-27,465,626,155.8,181.2,201.3,215.8,238.6,238.2,122.3,267.6,0
0012-11-03,66,626,165.8,242.2,204.9,223.7,120.4,186.7,122.3,271.5,0
0012-11-10,721,626,320.2,138.8,200.3,206.1,242.9,172.5,128.7,254.3,0
0012-11-24,811,626,125.4,280.2,211.2,173.8,207.4,265.7,151.6,212.4,0
0012-12-20,77,626,162.9,236.0,230.1,177.4,93.4,181.7,153.2,216.2,1
0008-08-30,519,811,,,,,,,,,0
0008-09-06,721,811,,,160.0,111.0,,,39.0,248.0,1
0008-09-20,77,811,168.5,337.5,150.0,93.5,71.0,217.0,153.5,131.5,1
0008-09-27,71,811,100.33333333333333,218.33333333333334,146.66666666666666,107.66666666666667,155.0,225.66666666666666,157.0,154.66666666666666,1
0008-10-04,473,811,186.8,128.6,158.0,111.75,103.0,287.2,143.75,187.75,1
0008-10-11,732,811,168.4,235.4,152.4,103.6,69.8,173.2,179.0,156.8,1
0008-10-25,698,811,221.85714285714286,165.0,158.16666666666666,97.66666666666667,25.428571428571427,205.85714285714286,170.16666666666666,150.5,1
0008-11-01,626,811,78.71428571428571,202.0,154.42857142857142,99.0,284.85714285714283,174.0,161.57142857142858,176.71428571428572,0
0008-11-08,694,811,105.22222222222223,167.77777777777777,182.625,107.375,106.88888888888889,171.22222222222223,143.5,193.5,0
0008-11-13,465,811,126.3,220.7,180.88888888888889,106.44444444444444,233.1,199.1,138.77777777777777,185.11111111111111,1
0008-11-22,156,811,130.2,241.3,177.9,110.1,192.3,224.9,142.0,182.3,1
0009-09-12,703,811,156.4,326.4,182.9,121.0,99.4,256.6,156.7,181.1,1
0009-09-19,157,811,108.2,209.8,177.6,132.2,180.9,245.9,149.0,214.9,1
0009-09-26,465,811,106.4,241.3,171.2,134.0,215.9,238.1,149.8,212.3,0
0009-10-03,229,811,156.5,268.4,162.9,146.4,189.5,223.5,155.2,209.6,0
0009-10-10,473,811,165.8,170.4,169.7,161.6,156.0,211.8,134.5,232.4,0
0009-10-17,721,811,240.0,78.5,170.3,178.0,144.5,212.4,126.6,245.7,1
0009-10-31,732,811,163.1,246.8,167.1,174.7,136.3,175.2,142.3,212.5,1
0009-11-07,77,811,161.1,286.3,134.5,173.2,104.4,258.7,157.6,202.5,1
0009-11-14,626,811,64.2,276.2,129.0,174.6,162.7,234.9,171.0,221.9,0
0009-11-21,698,811,251.7,213.0,133.9,184.9,92.6,158.0,169.6,226.2,1
0009-11-27,156,811,151.4,205.5,121.3,172.3,169.7,243.3,186.5,219.4,0
0009-12-19,96,811,231.8,196.2,122.8,167.2,230.7,197.8,184.1,202.6,0
0010-09-11,703,811,139.2,248.0,138.8,172.2,87.3,171.1,186.8,202.0,1
0010-09-18,66,811,185.4,267.4,133.7,167.3,131.3,184.5,187.7,198.2,1
0010-09-25,721,811,300.8,91.6,114.4,160.6,149.7,164.6,205.0,209.4,1
0010-10-02,709,811,151.2,199.3,113.5,144.0,126.4,240.9,239.4,190.8,0
0010-10-09,698,811,275.0,205.7,113.5,153.9,91.5,157.5,231.7,209.0,1
0010-10-16,732,811,162.9,251.3,115.6,150.4,122.7,183.2,245.2,216.0,1
0010-10-23,77,811,129.8,190.0,111.1,150.7,188.7,187.0,240.5,209.1,1
0010-10-30,626,811,144.8,252.2,98.9,137.1,183.4,217.5,246.6,197.2,1
0010-11-06,473,811,106.8,174.8,105.8,146.3,210.9,235.3,218.7,216.9,1
0010-11-13,465,811,100.8,172.3,134.8,147.0,210.1,229.0,225.2,219.5,1
0010-11-20,156,811,124.8,236.9,124.5,140.6,210.9,225.2,225.0,220.5,0
0011-09-10,670,811,256.0,75.0,140.2,147.4,152.0,353.0,214.8,208.0,0
0011-09-17,71,811,73.7,229.5,178.1,155.4,197.5,210.8,194.4,181.9,0
0011-09-24,463,811,222.1,162.1,172.6,175.5,155.2,197.7,163.0,219.0,1
0011-10-08,731,811,193.6,153.7,176.3,175.0,190.1,240.6,177.7,216.3,1
0011-10-15,465,811,110.2,141.6,179.6,189.9,204.8,304.1,177.8,212.7,0
0011-10-29,626,811,157.5,266.2,196.2,190.7,191.4,212.2,174.3,198.8,0
0011-11-05,698,811,202.8,224.4,205.8,213.8,129.3,205.9,181.7,215.4,1
0011-11-12,721,811,271.3,133.7,201.3,219.9,216.8,162.1,213.1,201.6,0
0011-11-19,473,811,118.0,148.9,183.5,219.4,250.1,237.2,221.3,180.4,0
0011-11-26,66,811,174.5,305.1,195.4,226.6,128.2,212.3,215.2,178.7,1
0011-12-03,156,811,149.9,181.3,185.2,207.7,248.3,187.7,228.7,196.9,0
0011-12-17,690,811,254.4,113.3,169.6,203.2,133.5,193.5,246.8,200.0,1
0012-09-01,703,811,199.2,186.5,170.7,189.2,96.4,226.6,264.6,173.2,1
0012-09-08,709,811,238.8,253.0,164.0,200.0,140.1,283.4,259.4,173.1,1
0012-09-22,295,811,114.2,188.0,171.6,207.7,174.9,263.7,249.3,178.6,0
0012-10-06,466,811,261.6,262.6,157.3,232.3,120.3,264.1,254.4,200.3,1
0012-10-13,721,811,329.9,107.3,154.4,218.9,219.3,150.0,237.9,219.4,1
0012-10-20,96,811,146.1,313.5,168.8,213.7,154.7,229.6,222.3,210.8,1
0012-10-27,66,811,164.4,247.8,154.7,216.8,126.3,172.9,203.5,237.7,1
0012-11-03,156,811,155.3,204.5,134.9,217.2,237.6,197.8,211.3,243.8,0
0012-11-10,473,811,275.8,61.0,146.6,233.4,178.7,289.1,203.8,254.6,0
0012-11-17,465,811,155.4,217.2,129.5,251.7,238.3,228.6,217.1,255.8,0
0012-11-24,626,811,211.2,173.8,125.4,280.2,151.6,212.4,207.4,265.7,1
0008-09-06,796,388,405.0,75.0,,,70.0,227.0,,,1
0008-09-13,404,388,169.0,319.0,75.0,239.0,165.0,270.0,158.0,329.0,0
0008-09-20,664,388,199.66666666666666,231.0,127.0,231.5,206.66666666666666,211.66666666666666,126.0,348.5,0
0008-09-27,768,388,255.0,57.5,153.0,230.33333333333334,165.0,211.0,125.0,335.0,1
0008-10-03,140,388,115.66666666666667,267.3333333333333,128.75,202.5,122.33333333333333,294.6666666666667,173.5,294.75,1
0008-10-18,9,388,152.83333333333334,211.83333333333334,121.8,197.6,199.5,309.5,179.4,267.4,1
0008-10-28,288,388,145.66666666666666,392.6666666666667,115.16666666666667,212.16666666666666,201.0,224.0,185.33333333333334,259.0,0
0008-11-08,196,388,134.75,202.375,134.28571428571428,204.28571428571428,139.75,194.625,174.0,267.2857142857143,1
0008-11-15,128,388,102.5,132.0,136.875,195.875,135.0,238.375,164.75,269.75,1
0008-11-22,574,388,145.4,322.6,139.66666666666666,183.44444444444446,199.9,270.9,170.77777777777777,243.0,1
0008-11-29,719,388,261.9,321.3,144.2,173.4,123.4,270.9,168.3,250.2,1
0009-09-12,742,388,165.3,133.1,162.7,167.2,112.9,166.5,173.4,248.6,1
0009-09-19,71,388,141.9,231.2,158.1,157.4,154.3,180.4,209.2,227.9,0
0009-09-26,404,388,181.6,176.2,162.3,144.6,159.2,207.5,197.9,235.4,0
0009-10-03,196,388,110.0,218.6,181.2,145.1,129.4,223.1,177.9,241.2,1
0009-10-10,718,388,90.3,194.0,189.7,140.0,268.7,188.2,173.3,238.5,0
0009-10-17,768,388,190.9,212.0,193.3,132.2,119.0,215.9,170.7,238.3,1
0009-10-24,9,388,204.5,141.5,175.5,131.4,161.7,263.5,174.8,223.2,0
0009-11-01,128,388,126.0,162.7,173.5,149.2,121.2,219.2,188.0,214.5,1
0009-11-14,664,388,171.3,230.7,162.9,164.5,111.3,259.1,172.0,245.8,1
0009-11-21,663,388,93.6,276.8,147.6,189.9,173.8,221.0,167.8,233.4,0
0009-11-28,704,388,165.5,258.1,147.9,193.5,213.2,244.7,157.5,224.6,1
0009-12-26,519,388,127.7,206.4,149.2,215.6,139.9,231.7,119.5,260.2,0
0010-09-02,518,388,206.6,159.5,143.6,214.1,90.9,168.2,119.8,233.0,1
0010-09-10,768,388,186.8,160.5,123.5,217.2,142.2,204.3,136.0,234.7,1
0010-09-18,71,388,93.4,308.6,119.1,227.4,197.8,227.6,135.6,253.2,1
0010-09-25,519,388,101.7,174.0,125.8,225.8,142.6,199.4,126.8,260.9,0
0010-10-02,664,388,172.7,237.1,128.3,240.4,149.1,281.3,125.1,264.4,1
0010-10-13,128,388,152.7,195.5,119.3,221.4,91.5,241.7,125.1,260.8,1
0010-10-23,196,388,123.4,285.2,117.4,220.3,166.4,289.1,145.0,240.4,1
0010-10-30,704,388,152.1,277.8,123.6,210.0,180.7,215.1,154.0,247.4,0
0010-11-06,9,388,190.1,250.8,115.0,202.5,157.2,240.7,152.1,247.8,0
0010-11-13,404,388,121.0,171.4,110.0,198.2,187.0,286.9,152.9,219.9,0
0010-11-20,663,388,145.3,277.8,104.1,214.8,150.4,212.5,155.6,228.9,1
0010-11-27,718,388,138.2,245.0,105.0,227.0,221.9,195.2,146.1,227.0,0
0011-09-04,768,388,156.1,196.9,100.6,222.1,99.0,169.1,134.8,232.4,1
0011-09-10,664,388,211.2,257.2,90.1,214.5,109.6,257.1,128.9,228.1,0
0011-09-17,519,388,190.4,180.0,90.9,212.5,105.7,267.0,123.4,238.9,1
0011-09-24,742,388,190.8,220.0,103.6,215.9,149.3,181.5,127.3,251.3,1
0011-10-01,367,388,147.8,181.4,100.5,217.8,126.4,177.0,123.0,260.4,0
0011-10-08,128,388,174.2,204.2,103.3,218.0,110.6,213.4,110.3,256.4,1
0011-10-15,574,388,177.3,199.9,90.1,212.9,186.1,296.9,126.3,248.2,0
0011-10-22,288,388,161.6,398.8,102.6,193.6,208.6,244.1,137.7,241.1,1
0011-10-29,9,388,118.4,261.2,109.1,199.4,188.8,273.9,147.9,268.9,0
0011-11-12,719,388,193.5,256.3,117.6,200.8,125.3,298.3,136.3,269.9,1
0011-11-17,404,388,90.5,181.1,125.0,205.6,191.9,316.5,170.8,263.1,0
0011-11-26,196,388,110.0,288.8,131.6,209.1,178.1,195.4,170.5,262.0,0
0011-12-20,231,388,157.6,219.0,131.6,215.7,129.0,215.3,176.2,259.6,0
0012-09-01,768,388,138.2,344.1,122.8,222.4,155.9,204.4,157.9,247.1,1
0012-09-15,519,388,210.6,261.2,135.4,239.2,148.6,221.0,169.5,256.6,1
0012-09-22,574,388,182.6,202.4,129.1,258.8,193.7,271.9,184.0,254.5,0
0012-09-29,559,388,177.7,193.6,158.0,276.0,182.7,232.6,189.8,274.4,1
0012-10-06,719,388,211.6,244.0,145.4,308.8,106.4,264.3,185.9,287.1,1
0012-10-20,664,388,193.0,184.3,143.2,318.2,167.3,217.4,197.8,248.2,0
0012-10-27,128,388,160.3,234.5,157.6,324.5,146.8,225.0,212.4,235.7,1
0012-11-03,404,388,120.4,159.2,147.7,331.5,178.6,264.9,201.8,234.5,0
0012-11-10,9,388,125.0,288.2,142.7,350.6,213.1,269.0,212.0,233.8,1
0012-11-17,288,388,153.2,324.6,144.6,338.1,199.6,276.0,219.9,225.0,0
0012-11-23,196,388,138.5,259.2,165.0,353.2,142.3,254.1,221.6,241.2,1
0008-08-29,574,663,,,,,,,,,1
0008-09-13,700,663,124.0,297.0,11.0,326.0,224.0,264.0,208.0,258.0,1
0008-09-20,698,663,202.0,132.5,36.0,269.5,67.5,126.0,194.0,385.5,1
0008-09-25,718,663,116.0,246.66666666666666,21.333333333333332,252.33333333333334,80.33333333333333,150.33333333333334,219.66666666666666,332.6666666666667,1
0008-10-04,128,663,135.66666666666666,148.66666666666666,29.75,253.25,149.33333333333334,289.0,221.0,313.0,1
0008-10-11,719,663,225.5,360.25,28.8,272.8,169.25,239.0,207.8,275.6,1
0008-10-18,288,663,146.8,390.4,50.333333333333336,280.3333333333333,231.6,195.8,228.83333333333334,276.5,1
0008-10-25,726,663,254.16666666666666,75.33333333333333,50.0,292.42857142857144,161.16666666666666,247.16666666666666,216.14285714285714,294.7142857142857,1
0008-11-08,404,663,173.25,265.5,43.375,275.5,186.375,211.5,239.875,294.7142857142857,1
0008-11-15,704,663,133.0,258.3333333333333,45.333333333333336,279.44444444444446,213.44444444444446,265.3333333333333,247.33333333333334,274.125,1
0008-11-29,664,663,181.5,244.0,47.2,265.2,151.9,230.3,236.0,289.22222222222223,1
0009-09-12,9,663,169.5,185.5,46.5,257.9,172.3,241.2,229.7,284.1111111111111,0
0009-09-19,754,663,91.7,138.4,48.6,271.9,232.9,239.2,234.1,252.22222222222223,1
0009-10-03,698,663,215.0,210.8,57.4,292.5,70.6,150.9,210.7,253.55555555555554,1
0009-10-10,196,663,112.3,216.8,51.8,290.9,138.7,221.6,211.1,246.33333333333334,0
0009-10-17,726,663,266.6,74.0,52.1,282.4,136.8,163.7,213.2,252.44444444444446,1
0009-10-24,288,663,170.6,422.3,54.0,270.6,198.1,262.7,213.1,228.77777777777777,1
0009-10-31,719,663,225.1,218.9,68.9,254.1,128.2,198.2,215.6,209.77777777777777,0
0009-11-07,574,663,107.3,240.4,77.0,273.8,191.5,279.0,185.6,210.4,0
0009-11-14,704,663,147.3,248.7,80.5,266.1,215.5,255.1,163.1,222.4,0
0009-11-21,388,663,147.6,189.9,93.6,276.8,167.8,233.4,173.8,221.0,1
0009-11-28,718,663,95.1,204.8,103.8,274.0,204.0,213.1,185.6,221.1,0
0009-12-24,466,663,406.6,150.7,114.0,265.1,104.0,288.9,176.1,220.1,0
0010-09-05,700,663,101.5,369.5,113.9,268.7,138.7,239.7,186.1,213.9,1
0010-09-11,9,663,241.7,187.5,125.7,266.5,144.4,299.4,171.0,230.9,0
0010-09-18,754,663,66.8,161.4,148.0,257.3,263.4,245.4,164.2,228.1,0
0010-09-24,698,663,261.4,225.3,144.6,265.3,86.0,159.0,137.5,249.7,1
0010-10-02,574,663,117.4,196.5,144.1,262.2,166.8,278.3,140.2,244.9,0
0010-10-09,719,663,170.1,287.2,146.4,263.9,157.8,309.5,141.6,250.9,0
0010-10-16,726,663,294.2,85.1,147.4,278.6,150.0,206.7,146.9,248.8,1
0010-10-23,288,663,132.8,358.1,140.7,279.6,222.3,189.9,148.1,217.6,1
0010-10-30,718,663,106.2,236.9,142.8,288.9,209.8,194.3,138.2,219.6,0
0010-11-06,704,663,136.7,261.1,142.8,298.3,178.9,204.5,152.3,210.1,1
0010-11-20,388,663,104.1,214.8,145.3,277.8,155.6,228.9,150.4,212.5,0
0010-11-26,196,663,123.4,313.5,152.2,279.0,235.9,236.6,147.9,204.3,0
0010-12-04,128,663,205.4,187.2,140.1,294.7,109.9,227.1,152.3,220.4,1
0010-12-30,725,663,246.4,85.5,135.5,288.7,130.4,209.6,160.3,208.7,1
0011-09-04,697,663,156.7,270.9,127.4,302.0,151.1,248.4,161.0,193.2,1
0011-09-10,704,663,123.8,208.8,126.7,291.7,193.9,222.1,170.3,190.2,0
0011-09-24,404,663,91.6,180.1,130.9,278.0,211.5,312.1,159.8,194.9,0
0011-10-01,698,663,220.3,242.6,134.6,288.3,120.4,168.2,133.5,201.8,0
0011-10-15,128,663,171.9,203.0,133.1,291.4,104.0,191.1,132.2,208.9,0
0011-10-22,664,663,207.4,271.5,122.9,291.4,147.3,250.3,116.2,231.7,1
0011-10-29,719,663,196.0,281.7,128.2,283.2,142.8,308.8,123.5,238.2,1
